rigeon1,nodeid1,routeid1
38030,JJB381233002,"['JJB381002020', 'JJB381013010', 'JJB381013120', 'JJB381013220', 'JJB381013320', 'JJB381013410', 'JJB381014010', 'JJB381014110', 'JJB381014210', 'JJB381014310', 'JJB381014410', 'JJB381014510', 'JJB381014610', 'JJB381015131', 'JJB381017110', 'JJB381021010', 'JJB381024120', 'JJB381025120', 'JJB381025220', 'JJB381025320', 'JJB381030030', 'JJB381030031', 'JJB381030130', 'JJB381030131', 'JJB381035020', 'JJB381035120', 'JJB381035220', 'JJB381036020', 'JJB381036120', 'JJB381036220', 'JJB381036320', 'JJB381037020', 'JJB381037120', 'JJB381037220', 'JJB381038020', 'JJB381038120', 'JJB381039020', 'JJB381039120', 'JJB381073010', 'JJB381073110', 'JJB381113010', 'JJB381114010', 'JJB381114210', 'JJB381115131', 'JJB381130131', 'JJB381135020', 'JJB381135120', 'JJB381135220', 'JJB381214010', 'JJB381214210', 'JJB381221010', 'JJB381230030', 'JJB381230130', 'JJB381235220', 'JJB381239020', 'JJB381314010', 'JJB381314210', 'JJB381321010', 'JJB381339020', 'JJB381414010', 'JJB381414210', 'JJB381439020']"
38030,JJB381234012,"['JJB381002020', 'JJB381013010', 'JJB381013120', 'JJB381013220', 'JJB381013320', 'JJB381014010', 'JJB381014110', 'JJB381014210', 'JJB381014310', 'JJB381014410', 'JJB381014510', 'JJB381014610', 'JJB381015131', 'JJB381017110', 'JJB381021010', 'JJB381024120', 'JJB381025120', 'JJB381025220', 'JJB381025320', 'JJB381030030', 'JJB381030031', 'JJB381030130', 'JJB381030131', 'JJB381035120', 'JJB381038020', 'JJB381038120', 'JJB381039020', 'JJB381039120', 'JJB381113010', 'JJB381114010', 'JJB381114210', 'JJB381115131', 'JJB381130131', 'JJB381135120', 'JJB381214010', 'JJB381214210', 'JJB381221010', 'JJB381230030', 'JJB381230130', 'JJB381239020', 'JJB381314010', 'JJB381314210', 'JJB381321010', 'JJB381339020', 'JJB381414010', 'JJB381414210', 'JJB381439020']"
38030,JJB381234011,"['JJB381002020', 'JJB381013010', 'JJB381013120', 'JJB381013220', 'JJB381013320', 'JJB381014010', 'JJB381014110', 'JJB381014210', 'JJB381014310', 'JJB381014410', 'JJB381014510', 'JJB381014610', 'JJB381015131', 'JJB381017110', 'JJB381021010', 'JJB381024120', 'JJB381025120', 'JJB381025220', 'JJB381025320', 'JJB381030030', 'JJB381030031', 'JJB381030130', 'JJB381030131', 'JJB381035120', 'JJB381038020', 'JJB381038120', 'JJB381039020', 'JJB381039120', 'JJB381113010', 'JJB381114010', 'JJB381114210', 'JJB381115131', 'JJB381130131', 'JJB381135120', 'JJB381214010', 'JJB381214210', 'JJB381221010', 'JJB381230030', 'JJB381230130', 'JJB381239020', 'JJB381314010', 'JJB381314210', 'JJB381321010', 'JJB381339020', 'JJB381414010', 'JJB381414210', 'JJB381439020']"
38030,JJB381234009,"['JJB381002020', 'JJB381013010', 'JJB381013120', 'JJB381013220', 'JJB381013320', 'JJB381014010', 'JJB381014110', 'JJB381014210', 'JJB381014310', 'JJB381014410', 'JJB381014510', 'JJB381014610', 'JJB381015131', 'JJB381017110', 'JJB381021010', 'JJB381024120', 'JJB381025120', 'JJB381025220', 'JJB381025320', 'JJB381030030', 'JJB381030031', 'JJB381030130', 'JJB381030131', 'JJB381035120', 'JJB381038020', 'JJB381038120', 'JJB381039020', 'JJB381039120', 'JJB381113010', 'JJB381114010', 'JJB381114210', 'JJB381115131', 'JJB381130131', 'JJB381135120', 'JJB381214010', 'JJB381214210', 'JJB381221010', 'JJB381230030', 'JJB381230130', 'JJB381239020', 'JJB381314010', 'JJB381314210', 'JJB381321010', 'JJB381339020', 'JJB381414010', 'JJB381414210', 'JJB381439020']"
38030,JJB381234017,"['JJB381002020', 'JJB381013410', 'JJB381017110', 'JJB381073010', 'JJB381073110']"
38030,JJB381234018,"['JJB381002020', 'JJB381013410', 'JJB381017110', 'JJB381073010', 'JJB381073110']"
38030,JJB381234020,"['JJB381002020', 'JJB381013410', 'JJB381017110', 'JJB381073010', 'JJB381073110']"
38030,JJB381247043,"['JJB381011010', 'JJB381011110', 'JJB381012110', 'JJB381012310', 'JJB381013210', 'JJB381013310', 'JJB381014020', 'JJB381015130', 'JJB381016020', 'JJB381111010', 'JJB381111110', 'JJB381112310', 'JJB381114020', 'JJB381116020', 'JJB381212310', 'JJB381214020', 'JJB381216020', 'JJB381314020', 'JJB381414020']"
38030,JJB381247028,"['JJB381011010', 'JJB381011110', 'JJB381012110', 'JJB381012310', 'JJB381013210', 'JJB381013310', 'JJB381014020', 'JJB381016020', 'JJB381111010', 'JJB381111110', 'JJB381112310', 'JJB381114020', 'JJB381116020', 'JJB381212310', 'JJB381214020', 'JJB381216020', 'JJB381314020', 'JJB381414020']"
38030,JJB381103002,"['JJB381011010', 'JJB381011110', 'JJB381012110', 'JJB381012310', 'JJB381013210', 'JJB381013310', 'JJB381014020', 'JJB381016020', 'JJB381090110', 'JJB381090210', 'JJB381111010', 'JJB381111110', 'JJB381112310', 'JJB381114020', 'JJB381116020', 'JJB381212310', 'JJB381214020', 'JJB381216020', 'JJB381314020', 'JJB381414020']"
38030,JJB381103003,"['JJB381011010', 'JJB381011110', 'JJB381012110', 'JJB381012310', 'JJB381013210', 'JJB381013310', 'JJB381014020', 'JJB381016020', 'JJB381111010', 'JJB381111110', 'JJB381112310', 'JJB381114020', 'JJB381116020', 'JJB381212310', 'JJB381214020', 'JJB381216020', 'JJB381314020', 'JJB381414020']"
38030,JJB381103006,"['JJB381011010', 'JJB381011110', 'JJB381111010', 'JJB381111110']"
38030,JJB381103007,"['JJB381011010', 'JJB381011110', 'JJB381111010', 'JJB381111110']"
38030,JJB381103083,"['JJB381011010', 'JJB381011110', 'JJB381013320', 'JJB381111010', 'JJB381111110']"
38030,JJB381103087,"['JJB381011010', 'JJB381011110', 'JJB381014020', 'JJB381016020', 'JJB381111010', 'JJB381111110', 'JJB381114020', 'JJB381116020', 'JJB381214020', 'JJB381216020', 'JJB381314020', 'JJB381414020']"
38030,JJB381103017,"['JJB381011010', 'JJB381011110', 'JJB381014020', 'JJB381016020', 'JJB381111010', 'JJB381111110', 'JJB381114020', 'JJB381116020', 'JJB381214020', 'JJB381216020', 'JJB381314020', 'JJB381414020']"
38030,JJB381103019,"['JJB381011010', 'JJB381011110', 'JJB381014020', 'JJB381016020', 'JJB381111010', 'JJB381111110', 'JJB381114020', 'JJB381116020', 'JJB381214020', 'JJB381216020', 'JJB381314020', 'JJB381414020']"
38030,JJB381103020,"['JJB381011020', 'JJB381011120', 'JJB381014010', 'JJB381016010', 'JJB381111020', 'JJB381111120', 'JJB381116010', 'JJB381214010', 'JJB381216010', 'JJB381314010', 'JJB381316010', 'JJB381414010']"
38030,JJB381103018,"['JJB381011020', 'JJB381011120', 'JJB381014010', 'JJB381016010', 'JJB381111020', 'JJB381111120', 'JJB381116010', 'JJB381214010', 'JJB381216010', 'JJB381314010', 'JJB381316010', 'JJB381414010']"
38030,JJB381103086,"['JJB381011020', 'JJB381011120', 'JJB381014010', 'JJB381016010', 'JJB381111020', 'JJB381111120', 'JJB381116010', 'JJB381214010', 'JJB381216010', 'JJB381314010', 'JJB381316010', 'JJB381414010']"
38030,JJB381103082,"['JJB381011020', 'JJB381011120', 'JJB381013310', 'JJB381111020', 'JJB381111120']"
38030,JJB381103009,"['JJB381011020', 'JJB381011120', 'JJB381013310', 'JJB381090120', 'JJB381111020', 'JJB381111120']"
38030,JJB381103008,"['JJB381011020', 'JJB381011120', 'JJB381013310', 'JJB381111020', 'JJB381111120']"
38030,JJB381103005,"['JJB381011020', 'JJB381011120', 'JJB381111020', 'JJB381111120']"
38030,JJB381103004,"['JJB381011020', 'JJB381011120', 'JJB381012120', 'JJB381012320', 'JJB381013220', 'JJB381013320', 'JJB381014010', 'JJB381016010', 'JJB381111020', 'JJB381111120', 'JJB381112320', 'JJB381116010', 'JJB381212320', 'JJB381214010', 'JJB381216010', 'JJB381314010', 'JJB381316010', 'JJB381414010']"
38030,JJB381103001,"['JJB381011020', 'JJB381011120', 'JJB381012120', 'JJB381012320', 'JJB381013220', 'JJB381013320', 'JJB381014010', 'JJB381016010', 'JJB381090120', 'JJB381090220', 'JJB381111020', 'JJB381111120', 'JJB381112320', 'JJB381116010', 'JJB381212320', 'JJB381214010', 'JJB381216010', 'JJB381314010', 'JJB381316010', 'JJB381414010']"
38030,JJB381247027,"['JJB381011020', 'JJB381011120', 'JJB381012120', 'JJB381012320', 'JJB381013220', 'JJB381013320', 'JJB381014010', 'JJB381016010', 'JJB381111020', 'JJB381111120', 'JJB381112320', 'JJB381116010', 'JJB381212320', 'JJB381214010', 'JJB381216010', 'JJB381314010', 'JJB381316010', 'JJB381414010']"
38030,JJB381247009,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381013010', 'JJB381013120', 'JJB381013220', 'JJB381013320', 'JJB381013410', 'JJB381014010', 'JJB381014110', 'JJB381014210', 'JJB381014310', 'JJB381014410', 'JJB381014510', 'JJB381014610', 'JJB381015210', 'JJB381016010', 'JJB381016110', 'JJB381017010', 'JJB381017110', 'JJB381021010', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381113010', 'JJB381114010', 'JJB381114210', 'JJB381116010', 'JJB381212320', 'JJB381214010', 'JJB381214210', 'JJB381216010', 'JJB381221010', 'JJB381314010', 'JJB381314210', 'JJB381316010', 'JJB381321010', 'JJB381414010', 'JJB381414210']"
38030,JJB381247020,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381038010', 'JJB381038110', 'JJB381039010', 'JJB381039110', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381138030', 'JJB381138130', 'JJB381212320', 'JJB381238010', 'JJB381239010', 'JJB381339010', 'JJB381439010']"
38030,JJB381248015,['JJB381012010']
38030,JJB381248016,['JJB381012010']
38030,JJB381248009,"['JJB381012010', 'JJB381015210', 'JJB381016010', 'JJB381016110', 'JJB381017010', 'JJB381116010', 'JJB381216010', 'JJB381316010']"
38030,JJB381248011,"['JJB381012010', 'JJB381015210', 'JJB381016010', 'JJB381016110', 'JJB381017010', 'JJB381116010', 'JJB381216010', 'JJB381316010']"
38030,JJB381235007,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381025020', 'JJB381025120', 'JJB381025220', 'JJB381026120', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381030030', 'JJB381030031', 'JJB381030130', 'JJB381030131', 'JJB381035020', 'JJB381035320', 'JJB381036120', 'JJB381036220', 'JJB381036320', 'JJB381037020', 'JJB381037120', 'JJB381037220', 'JJB381037320', 'JJB381037420', 'JJB381037520', 'JJB381037620', 'JJB381037720', 'JJB381047020', 'JJB381047120', 'JJB381055030', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381125020', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381130131', 'JJB381135020', 'JJB381137320', 'JJB381137520', 'JJB381137620', 'JJB381212320', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381230030', 'JJB381230130', 'JJB381329520', 'JJB381429520']"
38030,JJB381235006,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381025020', 'JJB381025120', 'JJB381025220', 'JJB381026120', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381030030', 'JJB381030031', 'JJB381030130', 'JJB381030131', 'JJB381035020', 'JJB381035320', 'JJB381036120', 'JJB381036220', 'JJB381036320', 'JJB381037020', 'JJB381037120', 'JJB381037220', 'JJB381037320', 'JJB381037420', 'JJB381037520', 'JJB381037620', 'JJB381037720', 'JJB381047020', 'JJB381047120', 'JJB381055030', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381125020', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381130131', 'JJB381135020', 'JJB381137320', 'JJB381137520', 'JJB381137620', 'JJB381212320', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381230030', 'JJB381230130', 'JJB381329520', 'JJB381429520']"
38030,JJB381235004,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381025020', 'JJB381025120', 'JJB381025220', 'JJB381025320', 'JJB381026120', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381030030', 'JJB381030031', 'JJB381030130', 'JJB381030131', 'JJB381035020', 'JJB381035320', 'JJB381036120', 'JJB381036220', 'JJB381036320', 'JJB381037020', 'JJB381037120', 'JJB381037220', 'JJB381037320', 'JJB381037420', 'JJB381037520', 'JJB381037620', 'JJB381037720', 'JJB381047020', 'JJB381047120', 'JJB381055030', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381125020', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381130131', 'JJB381135020', 'JJB381137320', 'JJB381137520', 'JJB381137620', 'JJB381212320', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381230030', 'JJB381230130', 'JJB381329520', 'JJB381429520']"
38030,JJB381235002,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381025020', 'JJB381025120', 'JJB381025220', 'JJB381025320', 'JJB381026120', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381030030', 'JJB381030031', 'JJB381030130', 'JJB381030131', 'JJB381035020', 'JJB381035320', 'JJB381036120', 'JJB381036220', 'JJB381036320', 'JJB381037020', 'JJB381037120', 'JJB381037220', 'JJB381037320', 'JJB381037420', 'JJB381037520', 'JJB381037620', 'JJB381037720', 'JJB381047020', 'JJB381047120', 'JJB381055030', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381125020', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381130131', 'JJB381135020', 'JJB381137320', 'JJB381137520', 'JJB381137620', 'JJB381212320', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381230030', 'JJB381230130', 'JJB381329520', 'JJB381429520']"
38030,JJB381235044,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381026120', 'JJB381027120', 'JJB381027220', 'JJB381028120', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381030030', 'JJB381030031', 'JJB381030130', 'JJB381030131', 'JJB381034020', 'JJB381034120', 'JJB381034220', 'JJB381034320', 'JJB381034420', 'JJB381035020', 'JJB381036120', 'JJB381036220', 'JJB381036320', 'JJB381037020', 'JJB381037120', 'JJB381037220', 'JJB381037320', 'JJB381037420', 'JJB381037520', 'JJB381037620', 'JJB381037720', 'JJB381055030', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381126120', 'JJB381127220', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381130131', 'JJB381134230', 'JJB381134320', 'JJB381134410', 'JJB381135020', 'JJB381137320', 'JJB381137520', 'JJB381137620', 'JJB381212320', 'JJB381226120', 'JJB381229220', 'JJB381229520', 'JJB381230030', 'JJB381230130', 'JJB381234420', 'JJB381329520', 'JJB381334420', 'JJB381429520', 'JJB381434420', 'JJB381534420']"
38030,JJB381226001,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381026020', 'JJB381026120', 'JJB381027020', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381034020', 'JJB381034120', 'JJB381034220', 'JJB381034320', 'JJB381034420', 'JJB381035320', 'JJB381037320', 'JJB381037420', 'JJB381037520', 'JJB381037620', 'JJB381037720', 'JJB381042010', 'JJB381073020', 'JJB381073120', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381134230', 'JJB381134320', 'JJB381134410', 'JJB381137320', 'JJB381137520', 'JJB381137620', 'JJB381212320', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381234420', 'JJB381329520', 'JJB381334420', 'JJB381429520', 'JJB381434420', 'JJB381534420']"
38030,JJB381225004,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381026020', 'JJB381026120', 'JJB381027020', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381034020', 'JJB381034120', 'JJB381034220', 'JJB381034320', 'JJB381034420', 'JJB381035320', 'JJB381037320', 'JJB381037420', 'JJB381037520', 'JJB381037620', 'JJB381037720', 'JJB381042010', 'JJB381073020', 'JJB381073120', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381134230', 'JJB381134320', 'JJB381134410', 'JJB381137320', 'JJB381137520', 'JJB381137620', 'JJB381212320', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381234420', 'JJB381329520', 'JJB381334420', 'JJB381429520', 'JJB381434420', 'JJB381534420']"
38030,JJB381225005,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381021010', 'JJB381025320', 'JJB381026020', 'JJB381026120', 'JJB381027020', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381034020', 'JJB381034120', 'JJB381034220', 'JJB381034320', 'JJB381034420', 'JJB381035320', 'JJB381037320', 'JJB381037420', 'JJB381037520', 'JJB381037620', 'JJB381037720', 'JJB381042010', 'JJB381073020', 'JJB381073120', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381134230', 'JJB381134320', 'JJB381134410', 'JJB381137320', 'JJB381137520', 'JJB381137620', 'JJB381212320', 'JJB381221010', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381234420', 'JJB381321010', 'JJB381329520', 'JJB381334420', 'JJB381429520', 'JJB381434420', 'JJB381534420']"
38030,JJB381225007,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381021010', 'JJB381025320', 'JJB381026020', 'JJB381026120', 'JJB381027020', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381034020', 'JJB381034120', 'JJB381034220', 'JJB381034320', 'JJB381034420', 'JJB381035320', 'JJB381037320', 'JJB381037420', 'JJB381037520', 'JJB381037620', 'JJB381037720', 'JJB381042010', 'JJB381073020', 'JJB381073120', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381134230', 'JJB381134320', 'JJB381134410', 'JJB381137320', 'JJB381137520', 'JJB381137620', 'JJB381212320', 'JJB381221010', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381234420', 'JJB381321010', 'JJB381329520', 'JJB381334420', 'JJB381429520', 'JJB381434420', 'JJB381534420']"
38030,JJB381225009,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381021010', 'JJB381025320', 'JJB381026020', 'JJB381026120', 'JJB381027020', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381034020', 'JJB381034120', 'JJB381034220', 'JJB381034320', 'JJB381034420', 'JJB381035320', 'JJB381037320', 'JJB381037420', 'JJB381037520', 'JJB381037620', 'JJB381037720', 'JJB381042010', 'JJB381073020', 'JJB381073120', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381134230', 'JJB381134320', 'JJB381134410', 'JJB381137320', 'JJB381137520', 'JJB381137620', 'JJB381212320', 'JJB381221010', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381234420', 'JJB381321010', 'JJB381329520', 'JJB381334420', 'JJB381429520', 'JJB381434420', 'JJB381534420']"
38030,JJB381242008,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381013120', 'JJB381013220', 'JJB381013320', 'JJB381015131', 'JJB381025020', 'JJB381025120', 'JJB381025220', 'JJB381026020', 'JJB381026120', 'JJB381027020', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381039020', 'JJB381042010', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381115131', 'JJB381125020', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381212320', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381239020', 'JJB381329520', 'JJB381339020', 'JJB381429520', 'JJB381439020']"
38030,JJB381242006,"['JJB381012010', 'JJB381012120', 'JJB381012220', 'JJB381012320', 'JJB381012420', 'JJB381012520', 'JJB381012610', 'JJB381013120', 'JJB381013220', 'JJB381013320', 'JJB381015131', 'JJB381025020', 'JJB381025120', 'JJB381025220', 'JJB381026020', 'JJB381026120', 'JJB381027020', 'JJB381027120', 'JJB381027220', 'JJB381028020', 'JJB381028120', 'JJB381029020', 'JJB381029220', 'JJB381029320', 'JJB381029420', 'JJB381029520', 'JJB381039020', 'JJB381042010', 'JJB381112220', 'JJB381112320', 'JJB381112520', 'JJB381115131', 'JJB381125020', 'JJB381126120', 'JJB381127220', 'JJB381129020', 'JJB381129220', 'JJB381129320', 'JJB381129420', 'JJB381129520', 'JJB381212320', 'JJB381226120', 'JJB381229020', 'JJB381229220', 'JJB381229520', 'JJB381239020', 'JJB381329520', 'JJB381339020', 'JJB381429520', 'JJB381439020']"
