gid,lbl,val,point,경도,위도,geometry
마라092842,12.0,12.0,POINT (1109250 1684250),128.69936585954292,35.14755626008465,POINT (1109250.0000000035 1684250.0000000005)
마라068933,32.0,32.0,POINT (1106850 1693350),128.67420298564653,35.229853065763834,POINT (1106849.9999999998 1693349.999999999)
마라081889,38.0,38.0,POINT (1108150 1688950),128.68790832730883,35.19004684287745,POINT (1108150.0000000002 1688950.0000000007)
라마978048,6.0,6.0,POINT (1097850 1704850),128.5766875197032,35.334449410888226,POINT (1097849.9999999995 1704849.999999999)
마라100900,6.0,6.0,POINT (1110050 1690050),128.70892055559491,35.19975700951831,POINT (1110050.0000000016 1690050.0000000016)
라라911924,50.0,50.0,POINT (1091150 1692450),128.50159729587688,35.223289533526,POINT (1091149.9999999993 1692450.0000000002)
마마023016,8.0,8.0,POINT (1102350 1701650),128.6257947335342,35.30514961292644,POINT (1102349.9999999995 1701650)
마라059958,75.0,75.0,POINT (1105950 1695850),128.66463669024316,35.252486630847564,POINT (1105950.0000000005 1695850.0000000005)
마라092850,46.0,46.0,POINT (1109250 1685050),128.69947170934037,35.15476844793961,POINT (1109249.9999999993 1685050.0000000012)
마라009959,41.0,41.0,POINT (1100950 1695950),128.6096967694491,35.25390460854532,POINT (1100950.0000000005 1695950.0000000002)
마라075858,9.0,9.0,POINT (1107550 1685850),128.6809149563585,35.16216400370932,POINT (1107550.0000000019 1685849.9999999995)
라라965843,67.0,67.0,POINT (1096550 1684350),128.5599773221248,35.14975759963174,POINT (1096550 1684350.0000000005)
라라962871,92.0,92.0,POINT (1096250 1687150),128.5570108397919,35.17503021663624,POINT (1096249.9999999993 1687150.0000000007)
라라967878,90.0,90.0,POINT (1096750 1687850),128.56258309942527,35.181293114030204,POINT (1096749.9999999995 1687850.0000000007)
마라027898,34.0,34.0,POINT (1102750 1689850),128.62871803899057,35.19872793225801,POINT (1102749.9999999995 1689850.0000000005)
라라861824,8.0,8.0,POINT (1086150 1682450),128.44561710081442,35.13357220069721,POINT (1086150.000000001 1682450)
마마074077,12.0,12.0,POINT (1107450 1707750),128.68268251045973,35.35960606352842,POINT (1107449.9999999995 1707750.0000000014)
마라100836,13.0,13.0,POINT (1110050 1683650),128.70806672730595,35.14205988771615,POINT (1110049.9999999993 1683650)
마라098852,13.0,13.0,POINT (1109850 1685250),128.70608451566883,35.156506099145645,POINT (1109850.0000000033 1685250)
라라978910,24.0,24.0,POINT (1097850 1691050),128.5750423238332,35.2100363194431,POINT (1097850.0000000005 1691050.0000000012)
마라044957,36.0,36.0,POINT (1104450 1695750),128.6481384617554,35.25174265752722,POINT (1104450.0000000002 1695749.999999999)
마라060852,68.0,68.0,POINT (1106050 1685250),128.66437068716496,35.156914218258,POINT (1106050.000000001 1685250)
라마984029,38.0,38.0,POINT (1098450 1702950),128.5830600372347,35.31726129018737,POINT (1098450.0000000005 1702950)
마라011850,8.0,8.0,POINT (1101150 1685050),128.6105560839548,35.15561618112287,POINT (1101149.999999999 1685050.0000000012)
라라989925,28.0,28.0,POINT (1098950 1692550),128.5873060385455,35.22345165362448,POINT (1098949.999999999 1692550)
마라021970,42.0,42.0,POINT (1102150 1697050),128.6230223819515,35.26369978469394,POINT (1102149.9999999998 1697049.999999999)
라라971924,33.0,33.0,POINT (1097150 1692450),128.56751812584884,35.22272612584176,POINT (1097150.000000002 1692449.9999999995)
마라102849,13.0,13.0,POINT (1110250 1684950),128.71043533113917,35.15375774635763,POINT (1110249.9999999993 1684949.9999999998)
라마991011,14.0,14.0,POINT (1099150 1701150),128.59054174419632,35.300964457684266,POINT (1099150.0000000023 1701149.9999999998)
라라915933,31.0,31.0,POINT (1091550 1693350),128.50609224040238,35.23136722738375,POINT (1091550.0000000002 1693349.9999999998)
마라091987,50.0,50.0,POINT (1109150 1698750),128.7001908708061,35.27828669908817,POINT (1109149.999999999 1698749.9999999998)
마라000962,60.0,60.0,POINT (1100050 1696250),128.59984165421395,35.25669953997093,POINT (1100050.000000001 1696250)
마라053950,32.0,32.0,POINT (1105350 1695050),128.65793993478897,35.245337742132776,POINT (1105349.9999999993 1695050.0000000007)
마라079857,38.0,38.0,POINT (1107950 1685750),128.68529310042516,35.16121958824012,POINT (1107950.000000001 1685750.000000001)
라라973907,86.0,86.0,POINT (1097350 1690750),128.56951438896584,35.20738030059443,POINT (1097349.9999999998 1690750.0000000007)
라라987938,77.0,77.0,POINT (1098750 1693850),128.5852647790541,35.235191492614575,POINT (1098750 1693850)
라라890814,6.0,6.0,POINT (1089050 1681450),128.4773368830596,35.12430373013843,POINT (1089050.000000002 1681450.0000000005)
마라060942,40.0,40.0,POINT (1106050 1694250),128.66552926539995,35.23805172031853,POINT (1106049.9999999993 1694250.0000000002)
마라003955,21.0,21.0,POINT (1100350 1695550),128.60305348183692,35.250358751121695,POINT (1100350.0000000026 1695550)
마라096850,6.0,6.0,POINT (1109650 1685050),128.70386250686718,35.15472489435744,POINT (1109650.0000000005 1685050.0000000019)
마라036964,33.0,33.0,POINT (1103650 1696450),128.63943455456135,35.258136455652576,POINT (1103649.9999999988 1696449.9999999998)
마라094924,18.0,18.0,POINT (1109450 1692450),128.70264979881378,35.221458954054775,POINT (1109449.9999999993 1692450.000000001)
라마992055,6.0,6.0,POINT (1099250 1705550),128.59217478928875,35.34062194803038,POINT (1099250.0000000005 1705549.9999999995)
마라138806,26.0,26.0,POINT (1113850 1680650),128.74935912305284,35.114591580861955,POINT (1113849.9999999995 1680649.999999999)
라라985919,80.0,80.0,POINT (1098550 1691950),128.58283950400474,35.21808175124524,POINT (1098549.999999999 1691950)
마라027974,9.0,9.0,POINT (1102750 1697450),128.62966761430957,35.26724450133642,POINT (1102749.9999999995 1697450)
마마101074,18.0,18.0,POINT (1110150 1707450),128.71235462511083,35.35660714720919,POINT (1110150 1707450.000000001)
마라081946,8.0,8.0,POINT (1108150 1694650),128.68865729371856,35.241433341210545,POINT (1108150.000000001 1694649.9999999998)
라라917836,6.0,6.0,POINT (1091750 1683650),128.50721003093926,35.14389603733347,POINT (1091750.000000001 1683650.0000000005)
라라891796,13.0,13.0,POINT (1089150 1679650),128.4782402392483,35.10806616560356,POINT (1089150.0000000051 1679650.0000000005)
마라195779,45.0,45.0,POINT (1119550 1677950),128.81150518288328,35.08959054262807,POINT (1119550.000000003 1677950.0000000002)
라라986948,82.0,82.0,POINT (1098650 1694850),128.58428595105025,35.244216805992075,POINT (1098649.9999999995 1694849.9999999995)
마라058951,19.0,19.0,POINT (1105850 1695150),128.66344748817,35.24618656042028,POINT (1105850 1695149.999999999)
마라054843,62.0,62.0,POINT (1105450 1684350),128.65766926733775,35.1488635148293,POINT (1105450.0000000012 1684350.0000000005)
라라805830,13.0,13.0,POINT (1080550 1683050),128.38421447442025,35.13944590407198,POINT (1080550.000000001 1683050)
마라071851,24.0,24.0,POINT (1107150 1685150),128.6764328485495,35.155896024811554,POINT (1107149.9999999993 1685150.000000001)
라라961899,8.0,8.0,POINT (1096150 1689950),128.55623945792237,35.20028354631881,POINT (1096149.9999999995 1689949.9999999995)
마라173816,28.0,28.0,POINT (1117350 1681650),128.78790057176616,35.123204656529154,POINT (1117350.0000000023 1681650)
라라986936,83.0,83.0,POINT (1098650 1693650),128.584141958649,35.23339824621183,POINT (1098650.0000000002 1693650.0000000002)
마라056856,6.0,6.0,POINT (1105650 1685650),128.66003090981377,35.16056248358544,POINT (1105650.0000000005 1685650.0000000005)
마라167820,10.0,10.0,POINT (1116750 1682050),128.78137360488583,35.12688043874198,POINT (1116750.0000000028 1682050.0000000005)
마라192796,43.0,43.0,POINT (1119250 1679650),128.80845970614195,35.104951487293995,POINT (1119249.999999999 1679650.0000000005)
마마000014,41.0,41.0,POINT (1100050 1701450),128.60047576468023,35.30357939540123,POINT (1100049.9999999986 1701450.0000000002)
라라998922,30.0,30.0,POINT (1099850 1692250),128.597157620494,35.22065779359411,POINT (1099850.0000000014 1692249.9999999998)
라라797820,13.0,13.0,POINT (1079750 1682050),128.3753371083041,35.13049347447346,POINT (1079749.9999999993 1682049.9999999995)
마라093852,27.0,27.0,POINT (1109350 1685250),128.70059590213847,35.15656061931069,POINT (1109350.0000000002 1685250.000000001)
라라966880,119.0,119.0,POINT (1096650 1688050),128.56150843695454,35.18310586725527,POINT (1096650.000000001 1688049.999999999)
마라055854,6.0,6.0,POINT (1105550 1685450),128.65890753840597,35.15876992055833,POINT (1105549.999999999 1685450)
라라931974,107.0,107.0,POINT (1093150 1697450),128.5241378227143,35.26818387626365,POINT (1093150.0000000012 1697449.9999999993)
마마000034,12.0,12.0,POINT (1100050 1703450),128.6007200434622,35.32161000943525,POINT (1100050.0000000012 1703449.9999999993)
마라089941,9.0,9.0,POINT (1108950 1694150),128.69738198571727,35.23683911888693,POINT (1108949.9999999993 1694150.0000000002)
라라832798,8.0,8.0,POINT (1083250 1679850),128.4135274188749,35.11037449463908,POINT (1083249.9999999993 1679850.000000001)
마라065838,13.0,13.0,POINT (1106550 1683850),128.66967874189334,35.14423987318417,POINT (1106550.0000000005 1683849.9999999995)
라라867812,13.0,13.0,POINT (1086750 1681250),128.45207619977575,35.12270143492741,POINT (1086749.9999999981 1681249.999999999)
마라025971,71.0,71.0,POINT (1102550 1697150),128.62743165657392,35.264560421907845,POINT (1102549.9999999995 1697150.0000000002)
라라962921,7.0,7.0,POINT (1096250 1692150),128.55759502638065,35.22010825357801,POINT (1096250.0000000033 1692150.0000000005)
마라030753,6.0,6.0,POINT (1103050 1675350),128.63020491018983,35.06797270213363,POINT (1103050.0000000007 1675350.0000000005)
마라002954,62.0,62.0,POINT (1100250 1695450),128.60194225612372,35.24946722495829,POINT (1100250.000000001 1695450.0000000002)
라라940821,6.0,6.0,POINT (1094050 1682150),128.5322845508225,35.130159898030094,POINT (1094049.9999999998 1682149.9999999995)
마라058946,39.0,39.0,POINT (1105850 1694650),128.66338309696863,35.24167895360264,POINT (1105850.0000000007 1694649.9999999998)
라라973910,45.0,45.0,POINT (1097350 1691050),128.56954986017615,35.21008496706785,POINT (1097350.0000000002 1691050.0000000012)
마라028753,9.0,9.0,POINT (1102850 1675350),128.62801178053482,35.06799312044836,POINT (1102850.0000000002 1675349.999999999)
마라065844,53.0,53.0,POINT (1106550 1684450),128.66975615154917,35.14964907600291,POINT (1106550.0000000002 1684449.9999999995)
라라965883,37.0,37.0,POINT (1096550 1688350),128.5604454406542,35.185820172897174,POINT (1096550.0000000002 1688350)
마라067928,15.0,15.0,POINT (1106750 1692850),128.67303937793827,35.225356116560526,POINT (1106750.0000000002 1692850.0000000005)
라라898801,19.0,19.0,POINT (1089850 1680150),128.48597461142072,35.11251191402535,POINT (1089850.0000000012 1680149.9999999998)
라라986947,33.0,33.0,POINT (1098650 1694750),128.58427394875264,35.24331526010341,POINT (1098649.9999999998 1694749.9999999995)
마라092821,23.0,23.0,POINT (1109250 1682150),128.69908818266265,35.12862422472067,POINT (1109250.0000000005 1682150.0000000002)
마마069052,12.0,12.0,POINT (1106950 1705250),128.67685316108546,35.33712225565954,POINT (1106950.0000000005 1705250)
마라047952,28.0,28.0,POINT (1104750 1695250),128.65137179905568,35.247203705999766,POINT (1104749.9999999995 1695249.9999999998)
마라072919,97.0,97.0,POINT (1107250 1691950),128.67841536929416,35.21718907543157,POINT (1107249.9999999995 1691950)
마라011965,13.0,13.0,POINT (1101150 1696550),128.61196879388498,35.259293642881104,POINT (1101150.000000001 1696550.0000000002)
마라082932,35.0,35.0,POINT (1108250 1693250),128.68957186242756,35.22880134431135,POINT (1108249.9999999995 1693250.0000000007)
마라060949,7.0,7.0,POINT (1106050 1694950),128.66561957125705,35.244362367862024,POINT (1106050.0000000007 1694950)
라라908951,18.0,18.0,POINT (1090850 1695150),128.49859952815757,35.2476591989977,POINT (1090849.9999999993 1695149.999999999)
마라097922,89.0,89.0,POINT (1109750 1692250),128.70591891120907,35.21962314168217,POINT (1109750.000000001 1692249.9999999998)
마라074857,95.0,95.0,POINT (1107450 1685750),128.6798041287084,35.16127317274244,POINT (1107450.0000000007 1685750.0000000002)
마라078857,11.0,11.0,POINT (1107850 1685750),128.6841953072413,35.161230325029734,POINT (1107850.0000000005 1685750.0000000002)
라라976865,6.0,6.0,POINT (1097650 1686550),128.57231213054004,35.16948572446646,POINT (1097650 1686550)
라라929903,8.0,8.0,POINT (1092950 1690350),128.52113660104763,35.20419133763127,POINT (1092950.0000000005 1690349.9999999998)
라라960936,69.0,69.0,POINT (1096050 1693650),128.55557290322062,35.233650784087104,POINT (1096050.0000000002 1693649.9999999995)
마라067923,6.0,6.0,POINT (1106750 1692350),128.6729745059387,35.22084850963615,POINT (1106750.0000000016 1692350.000000001)
마라065955,7.0,7.0,POINT (1106550 1695550),128.67119195657443,35.249718428170155,POINT (1106550.0000000007 1695550)
마라019972,34.0,34.0,POINT (1101950 1697250),128.62084881888433,35.26552323438879,POINT (1101949.9999999993 1697250.000000001)
라마972067,6.0,6.0,POINT (1097250 1706750),128.5703123901057,35.35163719541067,POINT (1097250.0000000007 1706750.000000001)
마라074852,23.0,23.0,POINT (1107450 1685250),128.67973903717942,35.15676552899532,POINT (1107450 1685249.9999999995)
마라057846,24.0,24.0,POINT (1105750 1684650),128.66100059853534,35.151536613682474,POINT (1105750.0000000026 1684650)
마라091916,53.0,53.0,POINT (1109150 1691650),128.69924790553625,35.214279546198775,POINT (1109150.0000000056 1691649.9999999998)
라라989783,17.0,17.0,POINT (1098950 1678350),128.58560361295469,35.09543044385926,POINT (1098950 1678349.9999999998)
마라105898,24.0,24.0,POINT (1110550 1689850),128.7143852164182,35.197899031020995,POINT (1110550.0000000002 1689850.0000000005)
마라061955,27.0,27.0,POINT (1106150 1695550),128.66679599136071,35.24976089672406,POINT (1106150 1695550)
마라041982,11.0,11.0,POINT (1104150 1698250),128.64515846437138,35.274312006573794,POINT (1104150.0000000019 1698249.9999999998)
라라798870,9.0,9.0,POINT (1079850 1687050),128.37691819204005,35.175566317464515,POINT (1079849.9999999995 1687050.000000001)
마라094838,6.0,6.0,POINT (1109450 1683850),128.70150805827393,35.143928414593425,POINT (1109449.9999999995 1683850.0000000005)
마라055947,46.0,46.0,POINT (1105550 1694750),128.6600992807969,35.242612123698635,POINT (1105550.0000000012 1694750.000000001)
마마100028,11.0,11.0,POINT (1110050 1702850),128.7106355088134,35.31514954580446,POINT (1110050 1702850.0000000007)
라라901805,25.0,25.0,POINT (1090150 1680550),128.48930983884256,35.11609146392973,POINT (1090150.000000001 1680550)
마라097911,26.0,26.0,POINT (1109750 1691150),128.70577224372954,35.20970651096357,POINT (1109749.9999999998 1691150.000000001)
라라962876,37.0,37.0,POINT (1096250 1687650),128.5570692000991,35.17953803584019,POINT (1096250.0000000012 1687650.0000000002)
마라091925,22.0,22.0,POINT (1109150 1692550),128.69936727187286,35.222393167714635,POINT (1109149.9999999993 1692550.0000000007)
마라052927,21.0,21.0,POINT (1105250 1692750),128.65654660724985,35.22461318127614,POINT (1105250.0000000026 1692749.9999999998)
마마046059,7.0,7.0,POINT (1104650 1705950),128.6516386498608,35.343676545494574,POINT (1104649.9999999984 1705950)
마라087908,83.0,83.0,POINT (1108750 1690850),128.69474822120375,35.207110867082484,POINT (1108750.0000000019 1690850.0000000014)
라마998050,14.0,14.0,POINT (1099850 1705050),128.59871525302592,35.33605448091885,POINT (1099850.0000000002 1705049.9999999995)
마마066085,6.0,6.0,POINT (1106650 1708550),128.67398312774836,35.366903907168464,POINT (1106650.0000000005 1708550.0000000005)
마라021963,14.0,14.0,POINT (1102150 1696350),128.62293531363684,35.25738906336195,POINT (1102150.0000000002 1696349.999999999)
라라970914,81.0,81.0,POINT (1097050 1691450),128.56630153229509,35.21372025997119,POINT (1097050.0000000007 1691450.0000000014)
마라094926,35.0,35.0,POINT (1109450 1692650),128.70267640283123,35.223261977637314,POINT (1109450.0000000002 1692650.0000000007)
마라055849,67.0,67.0,POINT (1105550 1684950),128.6588436055399,35.15426224128878,POINT (1105549.9999999995 1684949.9999999998)
마라084855,7.0,7.0,POINT (1108450 1685550),128.69075577713056,35.159362705178395,POINT (1108449.999999999 1685549.9999999998)
마라024969,48.0,48.0,POINT (1102450 1696950),128.62630749533568,35.26276760011083,POINT (1102450.000000001 1696950.0000000005)
마라037969,63.0,63.0,POINT (1103750 1696950),128.6405968354767,35.26263373062545,POINT (1103749.9999999993 1696949.9999999998)
