city_name,routeno,routetp,startnodenm,endnodenm,startvehicletime,endvehicletime,intervaltime,intervalsattime,intervalsuntime,usage,노선정류장수,노선거리(km),굴곡도,start,end
양산시,26,일반버스,북정근린공원,물금역,928.0,1614.0,128.1,114.6,118.0,32741.0,70.0,30.3,1.8,568.6765746638358,974.5322338830584
양산시,32,일반버스,증산(차고지),북정대동1차아파트,928.0,1614.0,128.1,114.6,118.0,51018.0,91.0,33.1,2.2,568.6765746638358,974.5322338830584
양산시,32-1,일반버스,증산(차고지),북정대동1차아파트,928.0,1614.0,128.1,114.6,118.0,47742.0,77.0,27.5,1.9,568.6765746638358,974.5322338830584
양산시,33,일반버스,증산(차고지),양산역환승센터5,928.0,1614.0,128.1,114.6,118.0,22182.0,43.0,17.2,2.4,568.6765746638358,974.5322338830584
양산시,순환40,일반버스,사송역환승센터,사송역환승센터,928.0,1614.0,128.1,114.6,118.0,593.0,15.0,7.4,1.9,568.6765746638358,974.5322338830584
양산시,순환40-1,일반버스,사송역환승센터,사송역환승센터,928.0,1614.0,128.1,114.6,118.0,903.0,15.0,7.2,1.6,568.6765746638358,974.5322338830584
양산시,52,일반버스,증산(차고지),용당(차고지),928.0,1614.0,128.1,114.6,118.0,27766.0,113.0,60.6,1.4,568.6765746638358,974.5322338830584
양산시,56,일반버스,용당(차고지),양산역환승센터(종점),928.0,1614.0,128.1,114.6,118.0,3239.0,119.0,62.3,1.6,568.6765746638358,974.5322338830584
양산시,56-1,일반버스,용당(차고지),양산역환승센터(종점),928.0,1614.0,128.1,114.6,118.0,2200.0,119.0,62.8,1.7,568.6765746638358,974.5322338830584
양산시,57,일반버스,양산역환승센터1,영산대학교,928.0,1614.0,128.1,114.6,118.0,11049.0,92.0,50.0,1.7,568.6765746638358,974.5322338830584
양산시,58,일반버스,용당(차고지),금정세무서,928.0,1614.0,128.1,114.6,118.0,57867.0,96.0,52.1,1.2,568.6765746638358,974.5322338830584
양산시,59,일반버스,용당(차고지),금정세무서,928.0,1614.0,128.1,114.6,118.0,66667.0,103.0,54.9,1.3,568.6765746638358,974.5322338830584
양산시,60,일반버스,용당(차고지),용당(차고지),928.0,1614.0,128.1,114.6,118.0,2818.0,41.0,43.1,1.3,568.6765746638358,974.5322338830584
양산시,61,일반버스,기점,기점,928.0,1614.0,128.1,114.6,118.0,4218.0,60.0,38.8,1.2,568.6765746638358,974.5322338830584
양산시,87,일반버스,양산역환승센터1,명곡마을회관,928.0,1614.0,128.1,114.6,118.0,,60.0,38.8,1.2,568.6765746638358,974.5322338830584
양산시,113,일반버스,양산역환승센터1,대석마을,928.0,1614.0,128.1,114.6,118.0,2713.0,60.0,24.4,1.8,568.6765746638358,974.5322338830584
양산시,128,일반버스,증산(차고지),북정대동1차아파트,928.0,1614.0,128.1,114.6,118.0,55251.0,99.0,33.8,2.3,568.6765746638358,974.5322338830584
양산시,128-북정종료,일반버스,증산(차고지),북정대동1차아파트,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
양산시,128-1,일반버스,증산(차고지),북정대동1차아파트,928.0,1614.0,128.1,114.6,118.0,86077.0,97.0,33.3,2.3,568.6765746638358,974.5322338830584
양산시,137,일반버스,증산(차고지),유법사,928.0,1614.0,128.1,114.6,118.0,2981.0,106.0,58.8,2.1,568.6765746638358,974.5322338830584
양산시,138,일반버스,북정근린공원,원동주말장터,928.0,1614.0,128.1,114.6,118.0,7973.0,137.0,66.5,2.5,568.6765746638358,974.5322338830584
양산시,138물금발-산막행,일반버스,물금역,원동주말장터,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
양산시,138북정발-물금행,일반버스,북정근린공원,원동주말장터,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
양산시,138산막발-북정행,일반버스,해성철강산업,원동주말장터,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
양산시,1000,좌석버스,양산역환승센터1,파래소폭포배내골종점,928.0,1614.0,128.1,114.6,118.0,2013.0,82.0,56.4,1.5,568.6765746638358,974.5322338830584
양산시,도시형4-소주산단-퇴근,일반버스,현대철강,주남다리,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
양산시,도시형4 남재-당촌,일반버스,남재마을,대운산힐링센터숲애서,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
양산시,도시형5-하북,일반버스,통도사신평터미널,삼덕마을,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
양산시,도시형5-어곡산단,일반버스,어곡사거리,어곡산단관리공단,928.0,1614.0,128.1,114.6,118.0,702.0,,,,568.6765746638358,974.5322338830584
양산시,도시형6-상북,일반버스,늑동마을,신대석마을,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
양산시,도시형6-석계산단,일반버스,석계한성아파트,아크,928.0,1614.0,128.1,114.6,118.0,723.0,,,,568.6765746638358,974.5322338830584
양산시,도시형7-어영마을,일반버스,원동역,어영,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
양산시,도시형7-천태사,일반버스,원동역,천태사,928.0,1614.0,128.1,114.6,118.0,,,,,568.6765746638358,974.5322338830584
양산시,도시형8,일반버스,원동역,파래소폭포배내골종점,928.0,1614.0,128.1,114.6,118.0,1158.0,104.0,45.1,1.2,568.6765746638358,974.5322338830584
의령군,101-1,농어촌(일반)버스,의령버스터미널,의령버스터미널,640.0,1600.0,120.0,114.6,118.0,,,,,400.0,960.0
의령군,101-3,농어촌(일반)버스,의령버스터미널,의령버스터미널,730.0,1900.0,510.0,114.6,118.0,,,,,450.0,1140.0
의령군,101-2,농어촌(일반)버스,의령버스터미널,의령버스터미널,900.0,1500.0,120.0,114.6,118.0,,,,,540.0,900.0
의령군,888,농어촌(일반)버스,의령버스터미널,시외버스터미널,700.0,700.0,0.0,114.6,118.0,,,,,420.0,420.0
의령군,888,농어촌(일반)버스,시외버스터미널,의령버스터미널,810.0,810.0,0.0,114.6,118.0,,,,,490.0,490.0
의령군,2-20,농어촌(일반)버스,의령버스터미널,함안버스터미널,950.0,950.0,0.0,114.6,118.0,,,,,590.0,590.0
의령군,2-20,농어촌(일반)버스,함안버스터미널,의령버스터미널,1110.0,1110.0,0.0,114.6,118.0,,,,,670.0,670.0
의령군,2-51,농어촌(일반)버스,의령버스터미널,천곡,1300.0,1300.0,0.0,114.6,118.0,,,,,780.0,780.0
의령군,2-50,농어촌(일반)버스,천곡,의령버스터미널,1100.0,1820.0,230.0,114.6,118.0,,,,,660.0,1100.0
의령군,2-91,농어촌(일반)버스,의령버스터미널,군북버스터미널,1205.0,1530.0,205.0,114.6,118.0,,,,,725.0,930.0
의령군,2-91,농어촌(일반)버스,군북버스터미널,의령버스터미널,1505.0,1715.0,130.0,114.6,118.0,,,,,905.0,1035.0
의령군,2-39,농어촌(일반)버스,의령버스터미널,다현마을,1900.0,1900.0,0.0,114.6,118.0,,,,,1140.0,1140.0
의령군,2-52,농어촌(일반)버스,의령버스터미널,대의면천곡리,645.0,645.0,0.0,114.6,118.0,,,,,405.0,405.0
의령군,2-51,농어촌(일반)버스,천곡,의령버스터미널,715.0,715.0,0.0,114.6,118.0,,,,,435.0,435.0
의령군,2-50,농어촌(일반)버스,의령버스터미널,천곡,1010.0,1730.0,440.0,114.6,118.0,,,,,610.0,1050.0
의령군,2-37,농어촌(일반)버스,의령버스터미널,다현마을,920.0,1300.0,220.0,114.6,118.0,,,,,560.0,780.0
의령군,2-37,농어촌(일반)버스,다현마을,의령버스터미널,730.0,1210.0,280.0,114.6,118.0,,,,,450.0,730.0
의령군,2-38,농어촌(일반)버스,다현마을,의령버스터미널,1430.0,1430.0,0.0,114.6,118.0,,,,,870.0,870.0
의령군,2-30,농어촌(일반)버스,다현마을,의령버스터미널,1800.0,1940.0,100.0,114.6,118.0,,,,,1080.0,1180.0
의령군,2-31,농어촌(일반)버스,다현마을,다현마을,905.0,905.0,0.0,114.6,118.0,220.0,53.0,36.6,1.6,545.0,545.0
의령군,2-32,농어촌(일반)버스,다현마을,의령버스터미널,950.0,950.0,0.0,114.6,118.0,,,,,590.0,590.0
의령군,2-36,농어촌(일반)버스,다현마을,다현마을,1510.0,1510.0,0.0,114.6,118.0,,,,,910.0,910.0
의령군,2-34,농어촌(일반)버스,다현마을,의령버스터미널,1600.0,1600.0,0.0,114.6,118.0,,,,,960.0,960.0
의령군,2-31,농어촌(일반)버스,의령버스터미널,다현마을,650.0,830.0,100.0,114.6,118.0,220.0,53.0,36.6,1.6,410.0,510.0
의령군,2-35,농어촌(일반)버스,의령버스터미널,다현마을,1120.0,1120.0,0.0,114.6,118.0,,,,,680.0,680.0
의령군,2-36,농어촌(일반)버스,의령버스터미널,다현마을,1430.0,1430.0,0.0,114.6,118.0,,,,,870.0,870.0
의령군,2-33,농어촌(일반)버스,의령버스터미널,다현마을,1700.0,1700.0,0.0,114.6,118.0,,,,,1020.0,1020.0
의령군,2-70,농어촌(일반)버스,의령버스터미널,후곡,710.0,1700.0,260.0,114.6,118.0,,,,,430.0,1020.0
의령군,2-70,농어촌(일반)버스,후곡,의령버스터미널,1155.0,1730.0,180.0,114.6,118.0,,,,,715.0,1050.0
의령군,2-70,농어촌(일반)버스,후곡,의령버스터미널,730.0,730.0,0.0,114.6,118.0,,,,,450.0,450.0
의령군,2-10,농어촌(일반)버스,의령버스터미널,부림면정류장,800.0,1310.0,310.0,114.6,118.0,,,,,480.0,790.0
의령군,2-11,농어촌(일반)버스,의령버스터미널,부림면정류장,1700.0,1700.0,0.0,114.6,118.0,,,,,1020.0,1020.0
의령군,2-10,농어촌(일반)버스,부림면정류장,의령버스터미널,1040.0,1730.0,210.0,114.6,118.0,,,,,640.0,1050.0
의령군,2-11,농어촌(일반)버스,부림면정류장,의령버스터미널,1830.0,1830.0,0.0,114.6,118.0,,,,,1110.0,1110.0
의령군,2-10,농어촌(일반)버스,부림면정류장,의령버스터미널,730.0,730.0,0.0,114.6,118.0,,,,,450.0,450.0
의령군,2-63,농어촌(일반)버스,의령버스터미널,의령버스터미널,640.0,1510.0,510.0,114.6,118.0,,,,,400.0,910.0
의령군,2-62,농어촌(일반)버스,의령버스터미널,의령버스터미널,640.0,1900.0,210.0,114.6,118.0,,,,,400.0,1140.0
의령군,3-10,농어촌(일반)버스,다현마을,부림면정류장,1000.0,1700.0,420.0,114.6,118.0,,,,,600.0,1020.0
의령군,3-10,농어촌(일반)버스,부림면정류장,다현마을,1625.0,1625.0,0.0,114.6,118.0,,,,,985.0,985.0
의령군,3-32,농어촌(일반)버스,부림면정류장,양동,1150.0,1150.0,0.0,114.6,118.0,,,,,710.0,710.0
의령군,3-31,농어촌(일반)버스,부림면정류장,양동,730.0,730.0,0.0,114.6,118.0,,,,,450.0,450.0
의령군,3-31,농어촌(일반)버스,양동마을-아랫담,부림면정류장,1210.0,1210.0,0.0,114.6,118.0,,,,,730.0,730.0
의령군,3-32,농어촌(일반)버스,양동마을-아랫담,부림면정류장,750.0,750.0,0.0,114.6,118.0,,,,,470.0,470.0
의령군,3-23,농어촌(일반)버스,부림면정류장,부림면정류장,1240.0,1240.0,0.0,114.6,118.0,,,,,760.0,760.0
의령군,3-21,농어촌(일반)버스,부림면정류장,부림면정류장,1040.0,1830.0,470.0,114.6,118.0,,53.0,36.6,1.6,640.0,1110.0
의령군,3-20,농어촌(일반)버스,부림면정류장,부림면정류장,645.0,1540.0,535.0,114.6,118.0,,,,,405.0,940.0
의령군,3-22,농어촌(일반)버스,부림면정류장,부림면정류장,840.0,840.0,0.0,114.6,118.0,,,,,520.0,520.0
의령군,2-14,농어촌(일반)버스,부림면정류장,두곡리,1350.0,1350.0,0.0,114.6,118.0,,,,,830.0,830.0
의령군,2-14,농어촌(일반)버스,두곡리,의령버스터미널,1410.0,1410.0,0.0,114.6,118.0,,,,,850.0,850.0
의령군,2-15,농어촌(일반)버스,의령버스터미널,두곡리,1520.0,1520.0,0.0,114.6,118.0,,,,,920.0,920.0
의령군,2-15,농어촌(일반)버스,두곡리,부림면정류장,1630.0,1630.0,0.0,114.6,118.0,,,,,990.0,990.0
의령군,2-14,농어촌(일반)버스,의령버스터미널,두곡리,840.0,840.0,0.0,114.6,118.0,,,,,520.0,520.0
의령군,2-14,농어촌(일반)버스,두곡리,부림면정류장,940.0,940.0,0.0,114.6,118.0,,,,,580.0,580.0
의령군,2-60,농어촌(일반)버스,의령버스터미널,의령버스터미널,735.0,1800.0,280.0,114.6,118.0,,,,,455.0,1080.0
의령군,2-40,농어촌(일반)버스,의령버스터미널,구상곡,620.0,620.0,0.0,114.6,118.0,,,,,380.0,380.0
의령군,2-41,농어촌(일반)버스,구상곡,의령버스터미널,650.0,650.0,0.0,114.6,118.0,,,,,410.0,410.0
의령군,3-11,농어촌(일반)버스,부림면정류장,마장로5길,1715.0,1715.0,0.0,114.6,118.0,,,,,1035.0,1035.0
의령군,3-11,농어촌(일반)버스,마장,부림면정류장,1730.0,1730.0,0.0,114.6,118.0,,,,,1050.0,1050.0
의령군,3-30,농어촌(일반)버스,부림면정류장,부림면정류장,830.0,1500.0,240.0,114.6,118.0,,,,,510.0,900.0
의령군,3-33,농어촌(일반)버스,부림면정류장,부림면정류장,950.0,1330.0,220.0,114.6,118.0,,,,,590.0,810.0
의령군,2-12,농어촌(일반)버스,부림면정류장,의령버스터미널,930.0,930.0,0.0,114.6,118.0,,,,,570.0,570.0
의령군,2-13,농어촌(일반)버스,의령버스터미널,부림면정류장,630.0,630.0,0.0,114.6,118.0,,,,,390.0,390.0
의령군,2-21,농어촌(일반)버스,의령버스터미널,적곡,750.0,750.0,0.0,114.6,118.0,,,,,470.0,470.0
의령군,2-22,농어촌(일반)버스,적곡,의령버스터미널,840.0,840.0,0.0,114.6,118.0,,,,,520.0,520.0
의령군,4-10,농어촌(일반)버스,의령버스터미널,의령버스터미널,645.0,1030.0,240.0,114.6,118.0,,,,,405.0,630.0
의령군,2-74,농어촌(일반)버스,의령버스터미널,정암마을,800.0,800.0,0.0,114.6,118.0,,,,,480.0,480.0
의령군,2-75,농어촌(일반)버스,정암,의령버스터미널,820.0,1605.0,465.0,114.6,118.0,,,,,500.0,965.0
의령군,2-75,농어촌(일반)버스,의령버스터미널,정암마을,1550.0,1550.0,0.0,114.6,118.0,,,,,950.0,950.0
의령군,4-11,농어촌(일반)버스,의령버스터미널,의령버스터미널,1400.0,1820.0,260.0,114.6,118.0,,,,,840.0,1100.0
의령군,2-61,농어촌(일반)버스,의령버스터미널,의령버스터미널,840.0,1500.0,380.0,114.6,118.0,,,,,520.0,900.0
의령군,4-20,농어촌(일반)버스,의령버스터미널,산다,910.0,910.0,0.0,114.6,118.0,,,,,550.0,550.0
의령군,4-21,농어촌(일반)버스,산다,의령버스터미널,930.0,930.0,0.0,114.6,118.0,,,,,570.0,570.0
의령군,4-21,농어촌(일반)버스,의령버스터미널,산다,1630.0,1630.0,0.0,114.6,118.0,,,,,990.0,990.0
의령군,4-20,농어촌(일반)버스,산다,의령버스터미널,1700.0,1700.0,0.0,114.6,118.0,,,,,1020.0,1020.0
함안군,777-10,농어촌(일반)버스,용산사거리,함안버스터미널,710.0,1945.0,425.0,114.6,118.0,,,,,430.0,1185.0
함안군,777-10,농어촌(일반)버스,함안버스터미널,용산,1100.0,1100.0,0.0,114.6,118.0,,,,,660.0,660.0
함안군,777-2,농어촌(일반)버스,함안버스터미널,함안버스터미널,1800.0,1800.0,30.0,114.6,118.0,,,,,1080.0,1080.0
함안군,777-11,농어촌(일반)버스,함안버스터미널,용산,1500.0,1500.0,0.0,114.6,118.0,,,,,900.0,900.0
함안군,777-20,농어촌(일반)버스,용산,함안버스터미널,1130.0,1530.0,240.0,114.6,118.0,,,,,690.0,930.0
함안군,777-22,농어촌(일반)버스,용산,함안버스터미널,755.0,755.0,0.0,114.6,118.0,,,,,475.0,475.0
함안군,777-22,농어촌(일반)버스,함안버스터미널,용산사거리,1730.0,1730.0,0.0,114.6,118.0,,,,,1050.0,1050.0
함안군,777-20,농어촌(일반)버스,함안버스터미널,용산사거리,740.0,1040.0,180.0,114.6,118.0,,,,,460.0,640.0
함안군,777-21,농어촌(일반)버스,함안버스터미널,용산사거리,1330.0,1330.0,0.0,114.6,118.0,,,,,810.0,810.0
함안군,72-4,농어촌(일반)버스,함안버스터미널,함안버스터미널,850.0,1850.0,540.0,114.6,118.0,,,,,530.0,1130.0
함안군,72-4,농어촌(일반)버스,함안버스터미널,진동,1600.0,1600.0,0.0,114.6,118.0,,,,,960.0,960.0
함안군,72-5,농어촌(일반)버스,함안버스터미널,진동,1300.0,1300.0,0.0,114.6,118.0,,,,,780.0,780.0
함안군,1-16,농어촌(일반)버스,함안버스터미널,함안버스터미널,1100.0,1650.0,350.0,114.6,118.0,,,,,660.0,1010.0
함안군,1-16,농어촌(일반)버스,함안버스터미널,정암,755.0,755.0,0.0,114.6,118.0,,,,,475.0,475.0
함안군,1-10,농어촌(일반)버스,함안버스터미널,함안버스터미널,1940.0,1940.0,20.0,114.6,118.0,,,,,1180.0,1180.0
함안군,1-90,농어촌(일반)버스,의령버스터미널,함안버스터미널,1310.0,1740.0,270.0,114.6,118.0,193.0,38.0,41.7,1.3,790.0,1060.0
함안군,1-11,농어촌(일반)버스,함안버스터미널,함안버스터미널,1200.0,1740.0,340.0,114.6,118.0,,,,,720.0,1060.0
함안군,72-2,농어촌(일반)버스,함안버스터미널,GS마트,700.0,700.0,0.0,114.6,118.0,,,,,420.0,420.0
함안군,1-21,농어촌(일반)버스,함안버스터미널,사정,640.0,800.0,80.0,114.6,118.0,,,,,400.0,480.0
함안군,1-22,농어촌(일반)버스,함안버스터미널,함안버스터미널,920.0,2030.0,180.0,114.6,118.0,,,,,560.0,1230.0
함안군,1-22,농어촌(일반)버스,함안버스터미널,사정,1340.0,1340.0,0.0,114.6,118.0,,,,,820.0,820.0
함안군,1-12,농어촌(일반)버스,함안버스터미널,가덕,655.0,655.0,0.0,114.6,118.0,,,,,415.0,415.0
함안군,1-14,농어촌(일반)버스,함안버스터미널,가덕,1040.0,1750.0,230.0,114.6,118.0,,,,,640.0,1070.0
함안군,1-13,농어촌(일반)버스,함안버스터미널,함안버스터미널,2010.0,2010.0,35.0,114.6,118.0,,,,,1210.0,1210.0
함안군,1-91,농어촌(일반)버스,군북버스터미널,의령버스터미널,1650.0,1650.0,0.0,114.6,118.0,,,,,1010.0,1010.0
함안군,1-15,농어촌(일반)버스,함안버스터미널,함안버스터미널,935.0,1910.0,220.0,114.6,118.0,,,,,575.0,1150.0
함안군,1-30,농어촌(일반)버스,함안버스터미널,함안버스터미널,900.0,1600.0,210.0,114.6,118.0,,,,,540.0,960.0
함안군,1-31,농어촌(일반)버스,함안버스터미널,함안버스터미널,630.0,1910.0,395.0,114.6,118.0,,,,,390.0,1150.0
함안군,1-32,농어촌(일반)버스,함안버스터미널,함안버스터미널,1000.0,1000.0,20.0,114.6,118.0,,,,,600.0,600.0
함안군,250-10,농어촌(일반)버스,마산남부시외버스터미널,마산남부시외버스터미널,710.0,1825.0,150.0,114.6,118.0,,,,,430.0,1105.0
함안군,250-10,농어촌(일반)버스,마산남부시외버스터미널,에이스아파트,2000.0,2200.0,60.0,114.6,118.0,,,,,1200.0,1320.0
함안군,250-10,농어촌(일반)버스,에이스아파트,마산남부시외버스터미널,625.0,2135.0,850.0,114.6,118.0,,,,,385.0,1295.0
함안군,252-23,농어촌(일반)버스,마산남부시외버스터미널,주공아파트,1040.0,1610.0,330.0,114.6,118.0,,,,,640.0,970.0
함안군,252-20,농어촌(일반)버스,주공아파트정문,마산남부시외버스터미널,630.0,2130.0,780.0,114.6,118.0,,,,,390.0,1290.0
함안군,252-20,농어촌(일반)버스,마산남부시외버스터미널,주공아파트,640.0,2130.0,490.0,114.6,118.0,,,,,400.0,1290.0
함안군,252-24,농어촌(일반)버스,주공아파트정문,마산남부시외버스터미널,800.0,800.0,0.0,114.6,118.0,,,,,480.0,480.0
함안군,1-40,농어촌(일반)버스,용산사거리,용산,730.0,1700.0,350.0,114.6,118.0,,,,,450.0,1020.0
함안군,252-21,농어촌(일반)버스,주공아파트정문,마산남부시외버스터미널,1200.0,1750.0,210.0,114.6,118.0,,,,,720.0,1070.0
함안군,250-20,농어촌(일반)버스,마산남부시외버스터미널,마산남부시외버스터미널,900.0,1430.0,330.0,114.6,118.0,,,,,540.0,870.0
함안군,250-30,농어촌(일반)버스,마산남부시외버스터미널,청계,1545.0,1545.0,0.0,114.6,118.0,,,,,945.0,945.0
함안군,250-30,농어촌(일반)버스,청계,마산남부시외버스터미널,800.0,1700.0,540.0,114.6,118.0,,,,,480.0,1020.0
함안군,250-30,농어촌(일반)버스,마산남부시외버스터미널,청계,1900.0,1900.0,0.0,114.6,118.0,,,,,1140.0,1140.0
함안군,250-23,농어촌(일반)버스,경희의원,마산남부시외버스터미널,730.0,1400.0,390.0,114.6,118.0,,,,,450.0,840.0
함안군,252-21,농어촌(일반)버스,마산남부시외버스터미널,주공아파트,745.0,1910.0,435.0,114.6,118.0,,,,,465.0,1150.0
함안군,252-31,농어촌(일반)버스,마산남부시외버스터미널,군북버스터미널,1150.0,1150.0,0.0,114.6,118.0,,,,,710.0,710.0
함안군,252-32,농어촌(일반)버스,군북버스터미널,마산남부시외버스터미널,1400.0,1400.0,0.0,114.6,118.0,,,,,840.0,840.0
함안군,1-50,농어촌(일반)버스,용산,용산,830.0,1610.0,350.0,114.6,118.0,,,,,510.0,970.0
함안군,113-31,농어촌(일반)버스,두곡,마산시외버스터미널,1505.0,1840.0,215.0,114.6,118.0,,,,,905.0,1120.0
함안군,113-05,농어촌(일반)버스,장암마을,마산시외버스터미널,705.0,705.0,0.0,114.6,118.0,,,,,425.0,425.0
함안군,113-74,농어촌(일반)버스,남양마을,마산시외버스터미널,715.0,1300.0,345.0,114.6,118.0,,,,,435.0,780.0
함안군,113-01,농어촌(일반)버스,용산,마산시외버스터미널,620.0,620.0,0.0,114.6,118.0,,,,,380.0,380.0
함안군,113-08,농어촌(일반)버스,기공아파트,마산시외버스터미널,610.0,610.0,0.0,114.6,118.0,,,,,370.0,370.0
함안군,113-10,농어촌(일반)버스,기공아파트,마산시외버스터미널,1250.0,1250.0,0.0,114.6,118.0,193.0,38.0,41.7,1.3,770.0,770.0
함안군,113-38,농어촌(일반)버스,남지버스터미널,마산시외버스터미널,900.0,900.0,0.0,114.6,118.0,,,,,540.0,540.0
함안군,113-39,농어촌(일반)버스,남지버스터미널,마산시외버스터미널,1935.0,1935.0,0.0,114.6,118.0,1852.0,94.0,55.8,1.5,1175.0,1175.0
함안군,113-57,농어촌(일반)버스,남지버스터미널,마산시외버스터미널,1220.0,1815.0,200.0,114.6,118.0,,,,,740.0,1095.0
함안군,1-60,농어촌(일반)버스,용산,용산사거리,1620.0,1620.0,20.0,114.6,118.0,,,,,980.0,980.0
함안군,113-60,농어촌(일반)버스,마산시외버스터미널,음달마을,1805.0,1805.0,0.0,114.6,118.0,,,,,1085.0,1085.0
함안군,113-84,농어촌(일반)버스,마산시외버스터미널,음달마을,1240.0,1505.0,145.0,114.6,118.0,,,,,760.0,905.0
함안군,113-59,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,2005.0,2005.0,0.0,114.6,118.0,3224.0,96.0,56.8,1.5,1205.0,1205.0
함안군,113-81,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,750.0,1555.0,485.0,114.6,118.0,,,,,470.0,955.0
함안군,113-35,농어촌(일반)버스,마산시외버스터미널,장포마을,1105.0,1105.0,0.0,114.6,118.0,898.0,117.0,80.9,1.7,665.0,665.0
함안군,113-71,농어촌(일반)버스,마산시외버스터미널,유계,625.0,1614.0,0.0,114.6,118.0,1430.0,99.0,65.3,1.8,385.0,974.5322338830584
함안군,113-52,농어촌(일반)버스,마산시외버스터미널,이룡농협,1150.0,1150.0,0.0,114.6,118.0,,,,,710.0,710.0
함안군,113-41,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,1740.0,1740.0,0.0,114.6,118.0,1484.0,98.0,59.7,1.8,1060.0,1060.0
함안군,113-29,농어촌(일반)버스,마산시외버스터미널,두곡,1705.0,1705.0,0.0,114.6,118.0,1655.0,98.0,59.7,1.8,1025.0,1025.0
함안군,1-70,농어촌(일반)버스,함안버스터미널,함안버스터미널,725.0,1400.0,395.0,114.6,118.0,,,,,445.0,840.0
함안군,1-71,농어촌(일반)버스,함안버스터미널,별천종점-버드네,1440.0,1440.0,0.0,114.6,118.0,,,,,880.0,880.0
함안군,1-72,농어촌(일반)버스,함안버스터미널,별천종점-버드네,640.0,640.0,0.0,114.6,118.0,,,,,400.0,400.0
함안군,1-73,농어촌(일반)버스,함안버스터미널,별천종점-버드네,1730.0,1730.0,0.0,114.6,118.0,,,,,1050.0,1050.0
함안군,1-73,농어촌(일반)버스,함안버스터미널,별천종점-버드네,1130.0,1130.0,0.0,114.6,118.0,,,,,690.0,690.0
함안군,113-22,농어촌(일반)버스,대산버스터미널,마산시외버스터미널,1640.0,1640.0,0.0,114.6,118.0,,,,,1000.0,1000.0
함안군,113-36,농어촌(일반)버스,경희의원,마산시외버스터미널,830.0,830.0,0.0,114.6,118.0,,,,,510.0,510.0
함안군,113-34,농어촌(일반)버스,경희의원,마산시외버스터미널,1345.0,1345.0,0.0,114.6,118.0,,,,,825.0,825.0
함안군,113-83,농어촌(일반)버스,내봉촌,마산시외버스터미널,1035.0,1035.0,0.0,114.6,118.0,,,,,635.0,635.0
함안군,1-80,농어촌(일반)버스,용산,용산,1800.0,1800.0,0.0,114.6,118.0,,,,,1080.0,1080.0
함안군,113-51,농어촌(일반)버스,마산시외버스터미널,이룡농협,820.0,1540.0,440.0,114.6,118.0,,,,,500.0,940.0
함안군,113-26,농어촌(일반)버스,마산시외버스터미널,기동,1830.0,1830.0,0.0,114.6,118.0,,,,,1110.0,1110.0
함안군,113-21,농어촌(일반)버스,마산시외버스터미널,대산버스터미널,2200.0,2200.0,0.0,114.6,118.0,1603.0,113.0,80.4,1.7,1320.0,1320.0
함안군,113-34,농어촌(일반)버스,마산시외버스터미널,장포마을,1525.0,1940.0,255.0,114.6,118.0,,,,,925.0,1180.0
함안군,113-04,농어촌(일반)버스,마산시외버스터미널,장암마을,940.0,940.0,0.0,114.6,118.0,,,,,580.0,580.0
함안군,113-23,농어촌(일반)버스,마산시외버스터미널,경희의원,920.0,920.0,0.0,114.6,118.0,1895.0,126.0,78.6,1.9,560.0,560.0
함안군,113-25,농어촌(일반)버스,경희의원,마산시외버스터미널,1120.0,1120.0,0.0,114.6,118.0,1309.0,126.0,77.9,1.8,680.0,680.0
함안군,113-58,농어촌(일반)버스,마산시외버스터미널,남지버스터미널,715.0,1340.0,205.0,114.6,118.0,,,,,435.0,820.0
함안군,113-72,농어촌(일반)버스,마산시외버스터미널,용산,2100.0,2100.0,0.0,114.6,118.0,,,,,1260.0,1260.0
함안군,113-24,농어촌(일반)버스,마산시외버스터미널,기동,1445.0,1445.0,0.0,114.6,118.0,,,,,885.0,885.0
함안군,113-32,농어촌(일반)버스,마산시외버스터미널,두곡,805.0,805.0,0.0,114.6,118.0,,,,,485.0,485.0
함안군,113-27,농어촌(일반)버스,마산시외버스터미널,득소마을,1215.0,1215.0,0.0,114.6,118.0,3559.0,113.0,58.5,2.1,735.0,735.0
함안군,113-30,농어촌(일반)버스,마산시외버스터미널,두곡,1320.0,1320.0,0.0,114.6,118.0,,,,,800.0,800.0
함안군,113-54,농어촌(일반)버스,마산시외버스터미널,이룡농협,1900.0,1900.0,0.0,114.6,118.0,,,,,1140.0,1140.0
