nodeid,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,geometry,weight
GHB100,좌곤,35.2968,128.7075,2023-10-16,1100.0,38070,경상남도 김해시,김해,POINT (1109789.751676993 1700811.3731967737),151167.0
GHB101,대근아파트,35.30273,128.7107,2023-10-16,1101.0,38070,경상남도 김해시,김해,POINT (1110072.6883955337 1701472.617891737),151167.0
GHB102,거성아파트,35.30473,128.7145,2023-10-16,1102.0,38070,경상남도 김해시,김해,POINT (1110415.4709522778 1701698.6644052765),151167.0
GHB103,부곡,35.30441,128.7194,2023-10-16,1103.0,38070,경상남도 김해시,김해,POINT (1110861.41031636 1701668.6425198494),152731.0
GHB104,삼성아파트,35.30377,128.7237,2023-10-16,1104.0,38070,경상남도 김해시,김해,POINT (1111253.2397525068 1701602.4777509894),152731.0
GHB105,중구,35.30335,128.7288,2023-10-16,1105.0,38070,경상남도 김해시,김해,POINT (1111717.5097624117 1701561.631493973),151167.0
GHB106,진영농협(진영전통시장),35.30292,128.7328,2023-10-16,1106.0,38070,경상남도 김해시,김해,POINT (1112081.785404661 1701518.455598425),66955.0
GHB107,진영시외주차장,35.30261,128.736,2023-10-16,1107.0,38070,경상남도 김해시,김해,POINT (1112373.16180011 1701487.696374137),322377.0
GHB108,제일고등학교,35.3021,128.7409,2023-10-16,1108.0,38070,경상남도 김해시,김해,POINT (1112819.3854568554 1701436.6979462923),249501.0
GHB109,기영아파트,35.3017,128.7464,2023-10-16,1109.0,38070,경상남도 김해시,김해,POINT (1113320.0152496104 1701398.6073850146),246377.0
GHB110,용전마을,35.30112,128.75,2023-10-16,1110.0,38070,경상남도 김해시,김해,POINT (1113648.1480372897 1701338.4006542985),246377.0
GHB111,진영한방병원,35.29998,128.7538,2023-10-16,1111.0,38070,경상남도 김해시,김해,POINT (1113995.2559721223 1701216.3257982975),246377.0
GHB112,신용마을,35.2985,128.7573,2023-10-16,1112.0,38070,경상남도 김해시,김해,POINT (1114315.574169841 1701056.2084961138),246377.0
GHB113,신용삼거리,35.29652,128.7607,2023-10-16,1113.0,38070,경상남도 김해시,김해,POINT (1114627.5163858894 1700840.5313775125),246377.0
GHB114,설창,35.29603,128.7664,2023-10-16,1114.0,38070,경상남도 김해시,김해,POINT (1115146.503912133 1700792.7905430265),183972.0
GJB581,도장포,34.74062,128.66224167,2023-10-16,3336.0,38090,경상남도 거제시,거제,POINT (1106392.6357796816 1639079.3831396257),16415.0
GJB582,해금강종점,34.73829667,128.67388833,2023-10-16,3337.0,38090,경상남도 거제시,거제,POINT (1107461.8424608116 1638834.114950746),20510.0
GJB583,도장포,34.74072167,128.662535,2023-10-16,3338.0,38090,경상남도 거제시,거제,POINT (1106419.3583834704 1639090.9687874196),11603.0
GJB584,함목,34.74116,128.65234333,2023-10-16,3339.0,38090,경상남도 거제시,거제,POINT (1105485.8031023168 1639128.8372749412),11603.0
GJB585,다대,34.73550163,128.63101969,2023-10-16,3340.0,38090,경상남도 거제시,거제,POINT (1103540.8005849791 1638479.160193222),8122.0
GJB586,다대교회,34.73695,128.628345,2023-10-16,3341.0,38090,경상남도 거제시,거제,POINT (1103294.1284661281 1638637.0316469932),27642.0
GJB587,다포삼거리,34.73296167,128.62132167,2023-10-16,3342.0,38090,경상남도 거제시,거제,POINT (1102656.0826938727 1638187.5367378485),22885.0
GJB588,남부면사무소,34.73169833,128.60995667,2023-10-16,3343.0,38090,경상남도 거제시,거제,POINT (1101617.1264985881 1638035.8892257612),17630.0
GJB589,저구,34.73393333,128.60833333,2023-10-16,3344.0,38090,경상남도 거제시,거제,POINT (1101465.7702265906 1638282.1083331108),27253.0
GJB590,탑포마을입구,34.76721833,128.60316667,2023-10-16,3345.0,38090,경상남도 거제시,거제,POINT (1100952.2357299766 1641968.1763137793),22126.0
GJB591,탑포사거리(부춘),34.76915624,128.60250525,2023-10-16,3346.0,38090,경상남도 거제시,거제,POINT (1100889.3471283293 1642182.4245169382),5836.0
GJB592,율포솔곶이,34.77249667,128.59824833,2023-10-16,5323.0,38090,경상남도 거제시,거제,POINT (1100495.7329653269 1642548.6084001204),44445.0
GJB593,율포회관,34.778125,128.596665,2023-10-16,5324.0,38090,경상남도 거제시,거제,POINT (1100344.0284267263 1643171.2030019145),44445.0
GJB594,율포초등학교,34.77817667,128.593465,2023-10-16,5325.0,38090,경상남도 거제시,거제,POINT (1100051.155890043 1643173.7406269317),44445.0
GJB595,KT수련관,34.7795416,128.578719,2023-10-16,5326.0,38090,경상남도 거제시,거제,POINT (1098700.226582486 1643310.5190686677),44445.0
GJB596,덕원해수욕장입구,34.78358333,128.574805,2023-10-16,5327.0,38090,경상남도 거제시,거제,POINT (1098337.2930430355 1643754.9035414206),44445.0
GJB597,가배,34.784405,128.56987333,2023-10-16,5328.0,38090,경상남도 거제시,거제,POINT (1097885.089721739 1643841.2075992357),44445.0
GJB598,함박,34.78974667,128.56245167,2023-10-16,5329.0,38090,경상남도 거제시,거제,POINT (1097199.7701966912 1644426.3841029848),44445.0
GJB599,해바라기수산,34.79317333,128.57211167,2023-10-16,5330.0,38090,경상남도 거제시,거제,POINT (1098079.5061475546 1644815.792315262),44445.0
GJB600,영월아래담늠마을,34.793455,128.57673167,2023-10-16,5331.0,38090,경상남도 거제시,거제,POINT (1098501.837975179 1644851.5525197175),44445.0
GJB601,영월,34.795355,128.58193667,2023-10-16,5332.0,38090,경상남도 거제시,거제,POINT (1098975.7521990053 1645067.3806358564),44445.0
GJB602,영북선착장,34.79871,128.58437167,2023-10-16,5333.0,38090,경상남도 거제시,거제,POINT (1099194.4967820286 1645441.851797117),44445.0
GJB603,영북,34.80201167,128.58633833,2023-10-16,5334.0,38090,경상남도 거제시,거제,POINT (1099370.444873984 1645809.9507293352),44445.0
GJB604,동호양지,34.80511667,128.58655667,2023-10-16,5335.0,38090,경상남도 거제시,거제,POINT (1099386.6902792493 1646154.5102199647),44445.0
GJB605,동호,34.80981833,128.58715333,2023-10-16,5336.0,38090,경상남도 거제시,거제,POINT (1099435.620619804 1646676.5138793811),44445.0
GJB606,오송만리성,34.81476667,128.58629333,2023-10-16,5337.0,38090,경상남도 거제시,거제,POINT (1099351.0176366451 1647224.4318191062),44445.0
GJB607,오송신촌마을,34.81757333,128.58744333,2023-10-16,5338.0,38090,경상남도 거제시,거제,POINT (1099452.8263413904 1647536.8292617572),44445.0
GJB608,작은오송,34.82089333,128.589605,2023-10-16,5339.0,38090,경상남도 거제시,거제,POINT (1099646.5331179386 1647907.1618791276),44445.0
GJB609,오송,34.82257833,128.59442167,2023-10-16,5340.0,38090,경상남도 거제시,거제,POINT (1100085.0074163724 1648098.8231576385),44445.0
GJB610,동산마을,34.81849167,128.60421333,2023-10-16,5341.0,38090,경상남도 거제시,거제,POINT (1100985.4827575 1647655.4244399401),12617.0
GJB611,삼거림,34.81165833,128.59998667,2023-10-16,5342.0,38090,경상남도 거제시,거제,POINT (1100607.2256091803 1646893.3609451584),12617.0
GJB612,마하병원,34.80727667,128.601835,2023-10-16,5343.0,38090,경상남도 거제시,거제,POINT (1100781.6203512698 1646409.289889365),12617.0
GJB613,부춘마을,34.80643333,128.607025,2023-10-16,5344.0,38090,경상남도 거제시,거제,POINT (1101257.3867674386 1646320.9877178986),9830.0
GJB614,부춘,34.80453333,128.61266333,2023-10-16,5345.0,38090,경상남도 거제시,거제,POINT (1101775.4723068944 1646115.9809737466),9830.0
GJB615,부춘마을,34.80645333,128.60739333,2023-10-16,5346.0,38090,경상남도 거제시,거제,POINT (1101291.0541848277 1646323.5774019065),34508.0
GJB616,마하병원,34.80727104,128.60193318,2023-10-16,5347.0,38090,경상남도 거제시,거제,POINT (1100790.6078325536 1646408.764121802),40344.0
GJB617,삼거림,34.81164,128.60001667,2023-10-16,5348.0,38090,경상남도 거제시,거제,POINT (1100609.9918770355 1646891.358227577),40344.0
GJB618,동산마을,34.81864333,128.604315,2023-10-16,5349.0,38090,경상남도 거제시,거제,POINT (1100994.596241602 1647672.3458899194),40344.0
GJB619,동부오망교,34.82256,128.60648167,2023-10-16,5350.0,38090,경상남도 거제시,거제,POINT (1101187.966279905 1648108.888453809),84789.0
GJB620,동부면사무소,34.82138167,128.60878,2023-10-16,5351.0,38090,경상남도 거제시,거제,POINT (1101399.6024295704 1647980.5320238206),15328.0
GJB621,동산낙바위마을,34.81904667,128.61092833,2023-10-16,5352.0,38090,경상남도 거제시,거제,POINT (1101598.9463971246 1647723.75349883),15328.0
GJB622,유천,34.81554833,128.61772833,2023-10-16,5353.0,38090,경상남도 거제시,거제,POINT (1102225.1837120105 1647342.693881601),15328.0
GJB623,자연예술랜드,34.81535167,128.62424667,2023-10-16,5354.0,38090,경상남도 거제시,거제,POINT (1102821.609112283 1647327.544619237),15328.0
GJB624,연담삼거리,34.81069333,128.62929,2023-10-16,5355.0,38090,경상남도 거제시,거제,POINT (1103288.697913455 1646816.1129229288),15328.0
GJB625,산수정농원,34.80392833,128.62510333,2023-10-16,5356.0,38090,경상남도 거제시,거제,POINT (1102914.164085335 1646061.5718104905),11549.0
GJB626,평지,34.79908,128.62373333,2023-10-16,5357.0,38090,경상남도 거제시,거제,POINT (1102794.8627936663 1645522.4877567044),19775.0
GJB627,평지잔디밭골,34.79242167,128.628735,2023-10-16,5358.0,38090,경상남도 거제시,거제,POINT (1103260.71959169 1644789.212238124),19775.0
GJB628,평지청소년수련관,34.78931167,128.63074833,2023-10-16,5359.0,38090,경상남도 거제시,거제,POINT (1103448.7989156982 1644446.3859709844),19775.0
GJB629,거제자연휴양림,34.784325,128.629905,2023-10-16,5360.0,38090,경상남도 거제시,거제,POINT (1103377.8645353764 1643892.4962115232),19775.0
GJB630,봉곡사,34.77841333,128.63439333,2023-10-16,5361.0,38090,경상남도 거제시,거제,POINT (1103795.9375472742 1643241.5227959042),19775.0
GJB631,KT거제해저중계소,34.77813333,128.63959333,2023-10-16,5393.0,38090,경상남도 거제시,거제,POINT (1104272.107110614 1643215.857443066),19775.0
GJB632,학동삼거리,34.77526833,128.64088667,2023-10-16,5362.0,38090,경상남도 거제시,거제,POINT (1104394.0615403417 1642899.4729113514),21652.0
GJB633,학동삼거리,34.77526833,128.64093667,2023-10-16,5363.0,38090,경상남도 거제시,거제,POINT (1104398.6368818942 1642899.524882127),36385.0
GJB634,KT거제해저중계소,34.77819333,128.6396,2023-10-16,5394.0,38090,경상남도 거제시,거제,POINT (1104272.6419394654 1643222.5183605116),34508.0
GJB635,봉곡사,34.77826167,128.63459833,2023-10-16,5364.0,38090,경상남도 거제시,거제,POINT (1103814.885723787 1643224.9156213785),34508.0
GJB636,거제자연휴양림,34.784135,128.63033,2023-10-16,5365.0,38090,경상남도 거제시,거제,POINT (1103416.987811111 1643871.8628617895),34508.0
GJB637,평지청소년수련관,34.78953,128.63075833,2023-10-16,5366.0,38090,경상남도 거제시,거제,POINT (1103449.4411487675 1644470.609060394),34508.0
GJB638,평지잔디밭골,34.79238833,128.62883167,2023-10-16,5367.0,38090,경상남도 거제시,거제,POINT (1103269.6052835 1644785.614266913),34508.0
GJB639,평지마을,34.799355,128.62392833,2023-10-16,5368.0,38090,경상남도 거제시,거제,POINT (1102812.359993399 1645553.1849773098),34508.0
GJB640,산수정농원,34.80387167,128.62510833,2023-10-16,5369.0,38090,경상남도 거제시,거제,POINT (1102914.691896711 1646055.293336217),1604.0
GJB641,구천삼거리,34.81434833,128.635445,2023-10-16,5370.0,38090,경상남도 거제시,거제,POINT (1103847.0944811655 1647227.8065557028),10371.0
GJB642,구천마을,34.81581,128.63550667,2023-10-16,5371.0,38090,경상남도 거제시,거제,POINT (1103850.900658469 1647389.9702638257),10371.0
GJB643,구천마을,34.81575333,128.63544333,2023-10-16,5372.0,38090,경상남도 거제시,거제,POINT (1103845.1785750985 1647383.6199765482),9519.0
GJB644,구천삼거리,34.81425333,128.63534333,2023-10-16,5373.0,38090,경상남도 거제시,거제,POINT (1103837.9145833843 1647217.1657934808),9519.0
GJB645,연담삼거리,34.810565,128.629405,2023-10-16,5374.0,38090,경상남도 거제시,거제,POINT (1103299.376851529 1646801.9994623885),5990.0
GJB646,자연예술랜드,34.815465,128.62372667,2023-10-16,5375.0,38090,경상남도 거제시,거제,POINT (1102773.9079389516 1647339.5801983944),5990.0
GJB647,유천,34.815725,128.61754833,2023-10-16,5376.0,38090,경상남도 거제시,거제,POINT (1102208.5023269963 1647362.1032527983),5990.0
GJB648,유천마을구으래,34.81739167,128.61503167,2023-10-16,5377.0,38090,경상남도 거제시,거제,POINT (1101976.2699480392 1647544.3765847234),5990.0
GJB649,동산낙바위마을,34.81844333,128.61136833,2023-10-16,5378.0,38090,경상남도 거제시,거제,POINT (1101639.9291223858 1647657.2886299),5990.0
GJB650,동부면사무소,34.82142167,128.60880167,2023-10-16,5379.0,38090,경상남도 거제시,거제,POINT (1101401.5352441524 1647984.9899354985),5990.0
GJB651,산양마을,34.823905,128.606965,2023-10-16,5380.0,38090,경상남도 거제시,거제,POINT (1101230.522975878 1648258.5368805602),120979.0
GJB652,산양마을회관,34.82531167,128.605855,2023-10-16,5381.0,38090,경상남도 거제시,거제,POINT (1101127.2908281107 1648413.4173598047),120979.0
GJB653,산촌,34.82974,128.60407167,2023-10-16,5382.0,38090,경상남도 거제시,거제,POINT (1100958.7979937093 1648902.7239653699),120979.0
GJB654,선창,34.83598167,128.59883667,2023-10-16,5112.0,38090,경상남도 거제시,거제,POINT (1100472.4936112654 1649589.6701691768),120979.0
GJB655,오수,34.83925167,128.5976,2023-10-16,5113.0,38090,경상남도 거제시,거제,POINT (1100355.444406301 1649951.076066584),113335.0
GJB656,거제여상앞,34.84957507,128.59269544,2023-10-16,5114.0,38090,경상남도 거제시,거제,POINT (1099894.5166595834 1651091.048011003),126610.0
GJB657,거제면사무소,34.85071333,128.59068,2023-10-16,5115.0,38090,경상남도 거제시,거제,POINT (1099708.8834814534 1651215.2751995968),184797.0
GJB658,제일중학교,34.85075,128.58794833,2023-10-16,5116.0,38090,경상남도 거제시,거제,POINT (1099459.1022733296 1651216.6283741132),147257.0
GJB659,거제향교,34.852585,128.587495,2023-10-16,5117.0,38090,경상남도 거제시,거제,POINT (1099415.450039083 1651419.681081702),141626.0
GJB660,굿뉴스병원,34.85573237,128.58527675,2023-10-16,5118.0,38090,경상남도 거제시,거제,POINT (1099208.877098281 1651766.5282981768),121634.0
GJB661,귀목정,34.86216167,128.58247833,2023-10-16,5119.0,38090,경상남도 거제시,거제,POINT (1098945.3529724404 1652476.7749788335),117880.0
GJB662,화원,34.87058167,128.58063667,2023-10-16,5120.0,38090,경상남도 거제시,거제,POINT (1098766.937406999 1653408.7417408891),121634.0
GJB663,옥산,34.87221667,128.57415167,2023-10-16,5121.0,38090,경상남도 거제시,거제,POINT (1098172.2598536594 1653583.6912139046),82660.0
GJB664,옥산고개,34.881543,128.573232,2023-10-16,5122.0,38090,경상남도 거제시,거제,POINT (1098077.1234659145 1654617.0873753573),84742.0
GJB665,두동공단,34.88572,128.57196667,2023-10-16,4113.0,38090,경상남도 거제시,거제,POINT (1097956.5295720138 1655079.0820511708),84742.0
GJB666,두동3길,34.88925167,128.572655,2023-10-16,4114.0,38090,경상남도 거제시,거제,POINT (1098015.237421177 1655471.4208840192),84742.0
GJB667,두동회관,34.89157833,128.57189167,2023-10-16,4115.0,38090,경상남도 거제시,거제,POINT (1097942.7227846086 1655728.7029383904),84742.0
GJB668,두동마을입구,34.89576667,128.56858667,2023-10-16,4116.0,38090,경상남도 거제시,거제,POINT (1097635.7641862172 1656189.966661834),84742.0
GJB669,사곡삼거리,34.89902667,128.564725,2023-10-16,4117.0,38090,경상남도 거제시,거제,POINT (1097279.0687161547 1656547.7454801607),172911.0
GJB670,사곡해수욕장,34.89728833,128.57115,2023-10-16,4118.0,38090,경상남도 거제시,거제,POINT (1097868.1776463215 1656361.2226728706),172911.0
GJB671,모래실,34.901685,128.57642667,2023-10-16,4119.0,38090,경상남도 거제시,거제,POINT (1098345.0711841073 1656853.9885844348),3788.0
GJB672,경남에너지,34.89630667,128.583785,2023-10-16,4120.0,38090,경상남도 거제시,거제,POINT (1099023.8305424182 1656264.777475779),3788.0
GJB673,수창APT,34.88954333,128.59718167,2023-10-16,1430.0,38090,경상남도 거제시,거제,POINT (1100256.1337062027 1655528.0440274156),223393.0
GJB674,거제기상관측소,34.88820667,128.60327667,2023-10-16,1431.0,38090,경상남도 거제시,거제,POINT (1100814.7275985829 1655385.9249721288),196747.0
GJB675,장평중학교,34.88690833,128.60534167,2023-10-16,1432.0,38090,경상남도 거제시,거제,POINT (1101005.019413919 1655244.017884921),200537.0
GJB676,덕산아내APT,34.88692753,128.60857911,2023-10-16,1433.0,38090,경상남도 거제시,거제,POINT (1101300.8427396745 1655249.4167976782),225253.0
GJB677,성내공단,34.90177333,128.55862167,2023-10-16,4121.0,38090,경상남도 거제시,거제,POINT (1096718.192644737 1656846.4401055672),44822.0
GJB678,성내,34.904455,128.552295,2023-10-16,4122.0,38090,경상남도 거제시,거제,POINT (1096137.024646546 1657137.7465088593),40006.0
GJB679,대리,34.90613667,128.54867667,2023-10-16,4123.0,38090,경상남도 거제시,거제,POINT (1095804.489891396 1657320.776712377),40006.0
GJB680,금포,34.91024,128.54459,2023-10-16,4124.0,38090,경상남도 거제시,거제,POINT (1095426.3791559571 1657771.9366026982),40006.0
