격자이름,total_idx,경도,위도,geometry,ADM_NM,ADM_CD,시군구명
라라779941,0.0010615345227058,128.35672653657062,35.23973003916344,POINT (1077949.9999999988 1694150.000000001),군북면,38520320,함안군
라라736966,0.0010500081012186,128.30969487646,35.262595739037074,POINT (1073649.9999999946 1696650.000000001),군북면,38520320,함안군
라라848888,0.0001923102270438,128.43200753451976,35.19138511841983,POINT (1084850.000000002 1688850.0000000002),여항면,38520390,함안군
라라769943,0.0,128.34575561307915,35.24161055357135,POINT (1076949.9999999988 1694350.0000000014),군북면,38520320,함안군
라마843011,0.000448839414571,128.42777859340515,35.30232270012913,POINT (1084350.0000000002 1701150.0000000005),산인면,38520380,함안군
라라841894,0.0002604420483005,128.4243807842107,35.19685362963133,POINT (1084150.0000000005 1689450.0000000002),여항면,38520390,함안군
라라974992,0.0011142336536464,128.57162072961927,35.284002300286275,POINT (1097449.9999999995 1699250),칠원읍,38520120,함안군
라마752067,0.0005703300117198,128.3282110230601,35.353538747180785,POINT (1075249.9999999974 1706750.0000000005),법수면,38520330,함안군
라라872948,0.000124887630542,128.459002454424,35.245274484611464,POINT (1087250.0000000005 1694850.0000000002),산인면,38520380,함안군
라마727001,0.000153559664921,128.30011163362235,35.29421805048859,POINT (1072750.0000000005 1700150.000000001),군북면,38520320,함안군
라라838899,0.0001555440579006,128.42113658613098,35.20138672734675,POINT (1083850.0000000002 1689950.000000001),여항면,38520390,함안군
라라788937,0.0004321849097543,128.36657881837723,35.23605319968597,POINT (1078850 1693750),군북면,38520320,함안군
라마910066,0.0,128.5020750234299,35.35132059806435,POINT (1091049.9999999993 1706650.0000000005),칠북면,38520360,함안군
라마726007,0.000220336394711,128.29906509414965,35.299634992204815,POINT (1072649.9999999998 1700750.000000001),군북면,38520320,함안군
라라737974,0.0006239557684354,128.31086602498684,35.26980128895305,POINT (1073750 1697450),군북면,38520320,함안군
라마885044,0.0004516861894233,128.47432604202743,35.33171119371735,POINT (1088549.9999999993 1704450.0000000002),대산면,38520340,함안군
라마854010,0.0006153780755922,128.4398657943563,35.30132770595204,POINT (1085450.0000000002 1701050),산인면,38520380,함안군
라라848889,0.0001905477091916,128.4320178316749,35.19228671434574,POINT (1084850.0000000012 1688950),여항면,38520390,함안군
라마791039,0.0005653128146157,128.37085966894313,35.32799252318438,POINT (1079149.9999999988 1703950),법수면,38520330,함안군
라마890055,0.0,128.4799466109402,35.341583911938606,POINT (1089050.0000000014 1705549.9999999995),칠서면,38520350,함안군
라라909996,0.0009541427319482,128.50019709861712,35.28822061684991,POINT (1090950.0000000005 1699650.0000000002),칠원읍,38520120,함안군
라마930027,0.0,128.5236399753271,35.31597566457699,POINT (1093050.000000002 1702750),칠원읍,38520120,함안군
라마725007,0.0002075789378267,128.29796530615593,35.29964225368948,POINT (1072549.9999999998 1700750.0000000002),군북면,38520320,함안군
라마791021,0.000528351161154,128.37068567620278,35.31176386683283,POINT (1079150 1702150.000000001),법수면,38520330,함안군
라라876902,7.090253791766555e-05,128.46290838894592,35.20376675361938,POINT (1087649.9999999998 1690250),여항면,38520390,함안군
라마752069,0.000585244214848,128.32822943441073,35.35534194080702,POINT (1075250.0000000005 1706950.000000001),법수면,38520330,함안군
라마727005,0.0002059610023034,128.30014713079748,35.2978244978566,POINT (1072750.0000000005 1700549.9999999998),군북면,38520320,함안군
라마793040,0.0005600640519143,128.37306966602753,35.32887824372837,POINT (1079350.000000001 1704049.9999999993),법수면,38520330,함안군
라라867906,0.0001870537290095,128.45306450135257,35.207451325393066,POINT (1086750.0000000005 1690649.9999999995),여항면,38520390,함안군
라마754051,0.0003913953759023,128.3302644193329,35.3390980835386,POINT (1075449.999999998 1705150),법수면,38520330,함안군
라라866908,7.334518785203823e-05,128.45198705127066,35.20926314419363,POINT (1086649.9999999993 1690849.9999999993),여항면,38520390,함안군
라마760025,0.0005328622427152,128.33662472503283,35.315610986802255,POINT (1076050.000000001 1702550.0000000005),법수면,38520330,함안군
라라867909,6.807104600147949e-05,128.4530961108767,35.210156089166105,POINT (1086750.0000000012 1690949.9999999998),여항면,38520390,함안군
라라783938,0.0010647975843348,128.36109379236717,35.23699402235934,POINT (1078350.0000000007 1693850.0000000007),군북면,38520320,함안군
라마863090,0.0010067638271437,128.45060806419627,35.373375936447694,POINT (1086349.9999999995 1709049.9999999998),대산면,38520340,함안군
라라782946,0.0004439533696096,128.36007102083164,35.244214687207226,POINT (1078250.000000001 1694649.9999999998),군북면,38520320,함안군
라마911065,0.0,128.50316430110948,35.35040991587707,POINT (1091149.9999999993 1706549.999999999),칠북면,38520360,함안군
라마954002,0.0006894172566126,128.54974719801058,35.29321061660388,POINT (1095449.999999999 1700249.9999999995),칠원읍,38520120,함안군
라라844893,0.0002855534442532,128.42766562464652,35.19592683401286,POINT (1084450.000000001 1689350.0000000002),여항면,38520390,함안군
라마725020,0.0010589356991502,128.29808040858816,35.311363195253136,POINT (1072550.0000000014 1702050.0000000002),군북면,38520320,함안군
라마792022,0.0005155499029032,128.37179528265827,35.31265753466632,POINT (1079249.9999999998 1702250.0000000007),법수면,38520330,함안군
라마867089,0.0,128.45500040934988,35.37243965309048,POINT (1086750 1708949.999999999),대산면,38520340,함안군
라마724015,0.0003877057498656,128.2969362445831,35.30686239694777,POINT (1072450.0000000016 1701550),군북면,38520320,함안군
라라840880,4.6596177958825545e-05,128.42313962742787,35.18423963232732,POINT (1084049.9999999993 1688050.0000000012),여항면,38520390,함안군
라라851946,0.0009993216840369,128.43590250273033,35.24365200308168,POINT (1085149.9999999998 1694649.999999999),함안면,38520310,함안군
라라886997,0.0008786262628501,128.47491760921827,35.28932867858692,POINT (1088649.9999999993 1699749.9999999993),칠원읍,38520120,함안군
라마758031,0.0007361238434841,128.33448031226956,35.32103579346952,POINT (1075850.000000001 1703150.0000000005),법수면,38520330,함안군
라마771043,0.0,128.3488942588603,35.33175540045433,POINT (1077150.000000001 1704350.0000000005),법수면,38520330,함안군
라마727007,0.0002214037803862,128.30016488174977,35.29962772072089,POINT (1072750 1700750.0000000002),군북면,38520320,함안군
라라850909,0.000676314541179,128.43442095657957,35.21030166664229,POINT (1085050.0000000012 1690950.0000000005),여항면,38520390,함안군
라마745062,0.0002936799087476,128.32046184906392,35.349083296689415,POINT (1074550 1706250.0000000002),법수면,38520330,함안군
라마728011,0.0002793157283861,128.30130022437984,35.30322688236076,POINT (1072850.0000000002 1701149.999999999),군북면,38520320,함안군
라마757055,0.0004036167767325,128.33360240119094,35.34268175649626,POINT (1075750.0000000007 1705550.0000000005),법수면,38520330,함안군
라마889055,0.0,128.47884630884408,35.341592827310585,POINT (1088950.0000000007 1705550.0000000005),칠서면,38520350,함안군
라마753067,0.0004518289526069,128.32931153296084,35.35353120072295,POINT (1075350.0000000007 1706750.000000001),법수면,38520330,함안군
라마847052,3.496173158234544e-05,128.43260210945303,35.33925351028301,POINT (1084750.0000000002 1705250),대산면,38520340,함안군
라라754968,0.0004667849679162,128.32950030551856,35.2642649253112,POINT (1075450.0000000007 1696850),군북면,38520320,함안군
라마788015,0.0002623092395293,128.36732813165747,35.30637801537768,POINT (1078849.9999999998 1701549.9999999993),법수면,38520330,함안군
라마751024,0.0001557799827088,128.3267155892961,35.31477747753527,POINT (1075150.000000001 1702449.999999999),법수면,38520330,함안군
라마789015,0.0002608052401847,128.36842799137386,35.306370121870025,POINT (1078950.0000000002 1701549.9999999993),법수면,38520330,함안군
라마876059,0.0004302192919119,128.4645852045549,35.345314075065126,POINT (1087650.0000000005 1705950.0000000005),대산면,38520340,함안군
라마940053,0.0009505437194238,128.53493809363314,35.33932228523205,POINT (1094049.9999999993 1705350),칠북면,38520360,함안군
라라784938,0.0009875560047805,128.36219271645075,35.23698619887029,POINT (1078449.9999999995 1693850.0000000007),군북면,38520320,함안군
라라754969,0.0008615571014194,128.32950949495697,35.26516653523401,POINT (1075450.0000000012 1696949.9999999998),군북면,38520320,함안군
라마750024,0.000147554428099,128.32561560389755,35.31478499323356,POINT (1075049.999999998 1702450.0000000005),법수면,38520330,함안군
라마844052,4.0112023344550514e-05,128.4293012509349,35.33927893210658,POINT (1084450 1705250.0000000007),대산면,38520340,함안군
라라839899,0.0001731493895034,128.42223501239928,35.2013783660475,POINT (1083949.9999999988 1689949.9999999988),여항면,38520390,함안군
라라786912,0.0011154555139698,128.364141989258,35.21352872167723,POINT (1078650.0000000014 1691249.9999999995),군북면,38520320,함안군
라마839019,0.0,128.42346140550325,35.309569018558875,POINT (1083950.0000000005 1701949.9999999995),가야읍,38520110,함안군
라마886064,0.0,128.47564296041793,35.34973356690976,POINT (1088650.0000000035 1706450),칠서면,38520350,함안군
라라872961,0.0001889023374658,128.4591405059517,35.25699502499536,POINT (1087249.9999999995 1696150),산인면,38520380,함안군
라마745067,0.0004915548860189,128.32050744233945,35.35359129185738,POINT (1074550.0000000033 1706750.0000000005),법수면,38520330,함안군
라마881039,0.0009010344057215,128.46987150682838,35.327238754700986,POINT (1088150.000000001 1703950),대산면,38520340,함안군
라마728012,0.0003436287076252,128.30130911422276,35.304128492799926,POINT (1072849.9999999993 1701249.9999999998),군북면,38520320,함안군
라라890993,0.0003444070895193,128.4792725579912,35.285686868771904,POINT (1089049.999999999 1699350.0000000005),칠원읍,38520120,함안군
라마745021,1.850954915273292e-05,128.32008836582213,35.31211760732098,POINT (1074549.999999999 1702150),법수면,38520330,함안군
라마801027,0.00061045466809,128.3817436875597,35.31709370700791,POINT (1080149.999999999 1702750.000000001),법수면,38520330,함안군
라라910992,0.0008941954073132,128.50125226673396,35.28460526556531,POINT (1091049.9999999998 1699249.9999999993),칠원읍,38520120,함안군
라마909066,0.0,128.5009745966672,35.351329717018864,POINT (1090950 1706649.999999999),칠북면,38520360,함안군
라라734966,0.0009266796888754,128.30749630716872,35.262610431992265,POINT (1073450.0000000007 1696649.9999999995),군북면,38520320,함안군
라마793039,0.0005784500462238,128.37305997126023,35.32797665353667,POINT (1079350.0000000023 1703950),법수면,38520330,함안군
라마191293,0.0001114217528695,127.71130869411276,35.559969984121096,POINT (1019149.9999999991 1729350),병곡면,38580400,함양군
라마163367,0.0011586037040971,127.68056230395165,35.62674235084584,POINT (1016349.9999999997 1736749.999999999),서하면,38580370,함양군
라마176434,0.0003060198646063,127.69506571291096,35.68712990924384,POINT (1017650.0000000024 1743450.0000000005),서상면,38580380,함양군
라마165262,0.0010720258851534,127.68255604192302,35.532065452588085,POINT (1016549.9999999999 1726249.9999999993),병곡면,38580400,함양군
라마100297,8.74282190111974e-05,127.61090089830826,35.563710788017545,POINT (1010049.9999999994 1729749.9999999995),백전면,38580390,함양군
라마190234,0.000213829116299,127.71006653997028,35.50677406513574,POINT (1019050.0000000001 1723450.0000000005),함양읍,38580110,함양군
라마192292,0.0001059408864812,127.71240974805526,35.55906639081334,POINT (1019249.9999999999 1729249.9999999993),병곡면,38580400,함양군
라마332378,0.0007935468755635,127.86724137094195,35.63623601196771,POINT (1033250.0000000002 1737850),안의면,38580360,함양군
라마145273,0.0,127.6605147289317,35.542015091590805,POINT (1014549.9999999993 1727350.0000000016),병곡면,38580400,함양군
라마273195,0.0001955881159645,127.80145927196104,35.4714153006124,POINT (1027350.0000000002 1719549.9999999995),유림면,38580330,함양군
라마301378,0.0004158307051603,127.83300286996696,35.63633552779252,POINT (1030150.0000000021 1737850),안의면,38580360,함양군
라마186187,6.004411688454623e-05,127.70554778763966,35.46440336949622,POINT (1018650.0000000008 1718749.9999999998),휴천면,38580320,함양군
라마222162,0.000736575391433,127.74515589127188,35.441787577765574,POINT (1022249.9999999993 1716249.9999999998),휴천면,38580320,함양군
라마230188,0.0006052764922829,127.75404408588852,35.46521271587582,POINT (1023050.0000000006 1718850.0000000002),휴천면,38580320,함양군
라마163239,0.0002685525245326,127.68030354992256,35.51133055045533,POINT (1016350 1723949.9999999993),함양읍,38580110,함양군
라마239245,0.000669991546678,127.7641314237302,35.51658612454956,POINT (1023950.0000000002 1724550),유림면,38580330,함양군
라마288273,0.0007305637893095,127.8182698363482,35.54170193222504,POINT (1028850.000000001 1727350.000000001),수동면,38580340,함양군
라마126298,0.0005955924565659,127.63959317332656,35.564582640319664,POINT (1012650.0000000002 1729850),백전면,38580390,함양군
라마156428,0.0,127.67295036937116,35.6817538680153,POINT (1015650.0000000009 1742850.0000000005),서상면,38580380,함양군
라마167441,0.0006199877316186,127.68513365071072,35.6934570686801,POINT (1016750.0000000019 1744150.000000001),서상면,38580380,함양군
라마236184,0.0006134954708753,127.76064525118112,35.46159195438309,POINT (1023649.999999999 1718450),유림면,38580330,함양군
라마255169,0.0007145352770158,127.7815377024305,35.44801994347681,POINT (1025550.0000000002 1716950.0000000005),유림면,38580330,함양군
라마277377,0.0,127.80649209060086,35.635504252741406,POINT (1027749.9999999993 1737750),안의면,38580360,함양군
라마291375,0.000552036320092,127.82194730993184,35.6336606487641,POINT (1029150.0000000017 1737550.0000000002),안의면,38580360,함양군
라마274194,0.0001351431105054,127.80255810839836,35.470510881339074,POINT (1027449.9999999993 1719449.9999999995),유림면,38580330,함양군
라마162303,3.124541440303896e-05,127.67932918373336,35.56903837422601,POINT (1016249.9999999999 1730349.9999999995),병곡면,38580400,함양군
라마167440,0.0006546670863694,127.68513156705654,35.692555432818835,POINT (1016750.000000001 1744050.0000000019),서상면,38580380,함양군
라마162302,3.184411758216587e-05,127.67932717462864,35.56813671941243,POINT (1016250.0000000007 1730249.9999999995),병곡면,38580400,함양군
라마333378,0.000749341508495,127.86834583587245,35.63623263976056,POINT (1033349.9999999999 1737850),안의면,38580360,함양군
라마263199,0.0001680148359435,127.79045009424811,35.475048974798206,POINT (1026349.9999999988 1719949.9999999998),유림면,38580330,함양군
라마183285,7.260009006343401e-05,127.70246308820488,35.5527718885297,POINT (1018350.0000000024 1728550.0000000002),병곡면,38580400,함양군
라마278414,0.0004368419601521,127.80772447952089,35.668861883396694,POINT (1027849.9999999991 1741450.0000000007),안의면,38580360,함양군
라마281293,0.0003362839987963,127.8106171669009,35.55975503788798,POINT (1028149.9999999998 1729350),수동면,38580340,함양군
라마221161,0.0007677205245933,127.74405135453776,35.44088813984202,POINT (1022149.9999999998 1716150.0000000014),휴천면,38580320,함양군
라마137260,0.0010615957023397,127.6516671403785,35.53030492351051,POINT (1013749.9999999999 1726050.0000000002),백전면,38580390,함양군
라마123295,0.0007104921082869,127.6362780922074,35.56188145545828,POINT (1012349.9999999991 1729549.999999999),백전면,38580390,함양군
라마126328,0.000300955523445,127.63964011569998,35.591632294254865,POINT (1012649.9999999997 1732850),백전면,38580390,함양군
라마183442,0.000288778629787,127.702820247024,35.694330207729564,POINT (1018350.0000000009 1744250.0000000016),서상면,38580380,함양군
라마232183,0.0005067549354147,127.75623405516065,35.46069972638049,POINT (1023249.9999999992 1718350.000000001),휴천면,38580320,함양군
라마186206,0.000693262787819,127.70559139260016,35.4815350566509,POINT (1018649.9999999991 1720649.9999999995),함양읍,38580110,함양군
라마192293,0.0001048692684432,127.71241212700646,35.55996804520125,POINT (1019250 1729350),병곡면,38580400,함양군
라마278379,0.0,127.8076034619916,35.63730470965914,POINT (1027849.9999999998 1737949.999999999),안의면,38580360,함양군
라마154419,0.0005665991925338,127.67072286544484,35.673642272932504,POINT (1015450.000000001 1741950.0000000007),서상면,38580380,함양군
라마322365,0.0007410807418603,127.85614471899032,35.624547954578915,POINT (1032250.0000000006 1736550),안의면,38580360,함양군
라마186252,0.0002732853995675,127.705697115011,35.52301157088649,POINT (1018649.9999999991 1725249.9999999998),함양읍,38580110,함양군
라마126327,0.0003202461193689,127.6396385499463,35.59073064108435,POINT (1012649.9999999993 1732750.0000000002),백전면,38580390,함양군
라마235244,0.000772151443574,127.75971717966546,35.515694045086505,POINT (1023549.9999999994 1724449.9999999993),유림면,38580330,함양군
라마285305,0.0004271581234018,127.81507320146864,35.57056333931125,POINT (1028549.9999999997 1730550),수동면,38580340,함양군
라마118321,8.95918455970771e-05,127.63079887574676,35.58533062501407,POINT (1011850.000000002 1732150.0000000002),백전면,38580390,함양군
라마273220,0.0001351594397915,127.8015434516377,35.49395679036324,POINT (1027349.9999999994 1722049.9999999993),유림면,38580330,함양군
라마208197,0.0002195134382728,127.72982019869528,35.47337631401905,POINT (1020849.9999999992 1719750),휴천면,38580320,함양군
라마154420,0.0005242397211431,127.67072478559344,35.67454391233843,POINT (1015449.9999999987 1742050),서상면,38580380,함양군
라마299346,0.0007886012850124,127.83067512378614,35.607489256183484,POINT (1029950.0000000005 1734650),안의면,38580360,함양군
라마310343,0.0005865204696385,127.84280839089888,35.604750404384795,POINT (1031050.0000000022 1734350.0000000005),안의면,38580360,함양군
라마135116,0.0002691957935631,127.6492210613292,35.400466963065945,POINT (1013550.0000000013 1711650.0000000002),마천면,38580310,함양군
라마245274,3.694202214467623e-05,127.77083628426908,35.54271944892725,POINT (1024550.0000000009 1727450),지곡면,38580350,함양군
라마123323,0.0002393541477166,127.6363208584605,35.587127817781834,POINT (1012349.9999999991 1732350.0000000007),백전면,38580390,함양군
라마165260,0.001130305319825,127.6825519570685,35.53026213206723,POINT (1016549.999999999 1726049.9999999995),병곡면,38580400,함양군
라마281227,7.589471358619175e-05,127.81038789841006,35.50024602270669,POINT (1028150.0000000003 1722750),유림면,38580330,함양군
라마231189,0.0006784349476138,127.7551490674108,35.46611205690515,POINT (1023150.0000000009 1718950.0000000002),휴천면,38580320,함양군
라마278353,0.0010681171036903,127.80751368495602,35.613862130258944,POINT (1027849.9999999993 1735350),안의면,38580360,함양군
라마287377,0.0004809314505996,127.8175367014673,35.63547564538545,POINT (1028749.9999999988 1737750.0000000007),안의면,38580360,함양군
라마120284,0.0003910523720614,127.63295132255855,35.55196690767772,POINT (1012050.000000001 1728450.0000000019),백전면,38580390,함양군
라마126297,0.0006184444488468,127.63959160965771,35.56368098309284,POINT (1012650.0000000006 1729750.000000001),백전면,38580390,함양군
라마231188,0.0006718459126751,127.75514621968972,35.46521039121233,POINT (1023149.9999999991 1718850.0000000002),휴천면,38580320,함양군
라마186205,0.000654418996799,127.70558909668478,35.480633390121966,POINT (1018649.9999999991 1720550.0000000005),함양읍,38580110,함양군
라마236301,0.0006099612095114,127.76098644815764,35.56708594043872,POINT (1023649.999999998 1730150.0000000005),지곡면,38580350,함양군
라마258300,0.0009803935347303,127.78526080397934,35.56612929136201,POINT (1025850.0000000005 1730049.9999999998),수동면,38580340,함양군
라마246235,4.8261890032301146e-05,127.771820871782,35.50755239894006,POINT (1024650.0000000006 1723550.0000000005),유림면,38580330,함양군
라마177102,0.0006397736691345,127.69544341134988,35.387777451360044,POINT (1017749.9999999999 1710250.0000000005),마천면,38580310,함양군
라마159257,0.0008027950270402,127.67592788314737,35.527566984661824,POINT (1015950.0000000005 1725750.0000000007),병곡면,38580400,함양군
라마298354,0.0009304986715375,127.8296006358962,35.614705384166015,POINT (1029849.9999999987 1735450),안의면,38580360,함양군
라마150410,0.0010862674047593,127.66628604268185,35.66553369617984,POINT (1015050.0000000003 1741049.9999999995),서상면,38580380,함양군
라마188276,0.0001807915883202,127.7079588070372,35.5446475929777,POINT (1018850.0000000035 1727649.999999999),병곡면,38580400,함양군
라마276333,0.0007518537953329,127.80523686296168,35.5958349265907,POINT (1027650.0000000006 1733350.0000000002),수동면,38580340,함양군
라마186438,0.0001904105387913,127.70612681049955,35.69071803616892,POINT (1018649.9999999987 1743849.9999999993),서상면,38580380,함양군
라마273255,0.0003543454540707,127.80166146031786,35.5255147339514,POINT (1027349.9999999992 1725550.000000001),수동면,38580340,함양군
라마166238,0.0002361474766033,127.6836098041808,35.51042389733824,POINT (1016650.0000000003 1723849.9999999993),함양읍,38580110,함양군
라마270250,0.0005744535910468,127.79833591520595,35.521014695063144,POINT (1027049.9999999995 1725050),수동면,38580340,함양군
라마272220,0.0001261529630655,127.80044092973212,35.493959540588506,POINT (1027249.9999999987 1722050.0000000007),유림면,38580330,함양군
라마165258,0.0010983806367722,127.68254787257682,35.52845881100567,POINT (1016549.9999999991 1725849.9999999998),병곡면,38580400,함양군
라마165482,0.0011138250490166,127.68300759836954,35.73042740624424,POINT (1016550.0000000002 1748249.9999999998),서상면,38580380,함양군
라마114255,0.0002472024612369,127.62629036066215,35.52582584174596,POINT (1011450.0000000002 1725550.000000001),백전면,38580390,함양군
라마188253,0.0002713378956097,127.70790529467148,35.52390944911456,POINT (1018849.999999999 1725349.9999999998),함양읍,38580110,함양군
라마121284,0.0004087605696812,127.63405465034748,35.55196568611061,POINT (1012150.0000000007 1728450.000000001),백전면,38580390,함양군
라마162485,0.000968142317252,127.67969633080602,35.73313729679091,POINT (1016249.9999999997 1748549.9999999993),서상면,38580380,함양군
라마141188,0.0010299498099612,127.65595373742693,35.465379307440465,POINT (1014150.0000000006 1718850.0000000002),함양읍,38580110,함양군
라마173145,0.0008846472662959,127.69113058393728,35.42655666632663,POINT (1017349.9999999994 1714550.0000000005),마천면,38580310,함양군
라마144243,2.292595011942092e-05,127.65935804773828,35.51496670236053,POINT (1014450 1724350.000000001),병곡면,38580400,함양군
라마213379,0.0,127.7358115395174,35.63746664384421,POINT (1021350.0000000024 1737949.9999999998),서하면,38580370,함양군
라마236203,0.0007884884998467,127.76070053872752,35.47872358229841,POINT (1023649.9999999991 1720350),휴천면,38580320,함양군
라마298345,0.0007099700183938,127.8295673520414,35.60659064238082,POINT (1029849.9999999995 1734550.000000001),안의면,38580360,함양군
라마269218,9.023157669441604e-05,127.79712672384618,35.49216441402946,POINT (1026949.9999999999 1721850.000000001),유림면,38580330,함양군
라마264250,0.001141955963018,127.7917185602276,35.52103088003884,POINT (1026450.0000000009 1725050),수동면,38580340,함양군
라마255332,0.0,127.78205141489592,35.59498976690505,POINT (1025550.000000001 1733250.000000001),지곡면,38580350,함양군
라마277414,0.0004110768745075,127.80661955841724,35.668864702007106,POINT (1027750.0000000001 1741450),안의면,38580360,함양군
라마291275,0.0004130830411729,127.82158655380545,35.543496450201424,POINT (1029150.0000000026 1727549.9999999993),수동면,38580340,함양군
라마279380,0.0,127.8087114158696,35.63820351992452,POINT (1027950.0000000008 1738050.0000000012),안의면,38580360,함양군
라마297357,0.000724272376416,127.82850752282506,35.61741331135063,POINT (1029749.9999999993 1735749.9999999995),안의면,38580360,함양군
라마265249,0.0010748311737516,127.79281817828677,35.52012655312577,POINT (1026550.0000000008 1724950.000000001),수동면,38580340,함양군
라마237203,0.0007273648102272,127.76180285632968,35.47872119607139,POINT (1023749.9999999991 1720350.0000000007),휴천면,38580320,함양군
라마244155,0.0010369461388285,127.7693747705018,35.435424245153946,POINT (1024449.9999999993 1715550),휴천면,38580320,함양군
라마155260,0.000945662826244,127.6715216729323,35.53027832259487,POINT (1015549.9999999998 1726050.0000000002),병곡면,38580400,함양군
라마185410,8.45461432451275e-05,127.70495701478924,35.6654740866254,POINT (1018550.0000000035 1741049.9999999995),서하면,38580370,함양군
라마182269,0.0009519975957047,127.7013236921118,35.53834722231465,POINT (1018250.0000000005 1726950.0000000007),병곡면,38580400,함양군
라마125297,0.0006643948307913,127.63848812156596,35.563682255684384,POINT (1012549.9999999994 1729749.9999999995),백전면,38580390,함양군
라마185438,0.0002089643927883,127.70502157926352,35.69071992351818,POINT (1018550.0000000008 1743850),서상면,38580380,함양군
라마258299,0.0010514408500695,127.78525760842582,35.56522764289099,POINT (1025850.0000000006 1729950),수동면,38580340,함양군
라마310344,0.0006258738440234,127.84281223674226,35.60565204195272,POINT (1031049.9999999995 1734449.9999999995),안의면,38580360,함양군
라마161451,0.0,127.67852212198852,35.70248343928957,POINT (1016150.0000000017 1745149.9999999998),서상면,38580380,함양군
라마263289,0.0006447211036982,127.7907425351369,35.55619797399199,POINT (1026350.0000000012 1728950.0000000012),수동면,38580340,함양군
라마272221,0.0001250425239662,127.80044428654568,35.49486119851088,POINT (1027249.9999999991 1722150.0000000007),유림면,38580330,함양군
라마264334,0.0005994882284009,127.79199312552832,35.59676939285082,POINT (1026450.0000000019 1733450.000000001),지곡면,38580350,함양군
라마257170,0.0006190156884962,127.78374466089316,35.44891645031974,POINT (1025750.0000000031 1717050.000000001),유림면,38580330,함양군
라마161450,0.0,127.67852011207886,35.701581804452054,POINT (1016149.9999999992 1745050),서상면,38580380,함양군
라마263196,0.0009478968253081,127.79044036633567,35.472343989286124,POINT (1026350.0000000007 1719650),유림면,38580330,함양군
라마191235,0.0002373301017314,127.71117160529656,35.50767380236899,POINT (1019149.9999999969 1723549.999999999),함양읍,38580110,함양군
라마333406,0.0010374902167048,127.8684617448978,35.661478238147055,POINT (1033349.9999999976 1740649.9999999995),안의면,38580360,함양군
라마218179,4.596756936337607e-05,127.74079428567968,35.45712482082128,POINT (1021849.9999999994 1717950.0000000007),휴천면,38580320,함양군
라마193198,5.913948946436992e-05,127.71328885897628,35.47430833171736,POINT (1019350.0000000028 1719849.9999999998),휴천면,38580320,함양군
라마300381,0.0005325691453325,127.83190958328868,35.63904347708761,POINT (1030049.9999999974 1738150.0000000002),안의면,38580360,함양군
라마117321,7.856397771535123e-05,127.6296950903057,35.5853318177527,POINT (1011749.9999999993 1732150.0000000002),백전면,38580390,함양군
라마204159,7.3378279930307e-05,127.72531566065676,35.43912120420693,POINT (1020450.000000003 1715950.0000000002),휴천면,38580320,함양군
라마206137,0.0004951413453431,127.72746343737056,35.41928026633358,POINT (1020650 1713750),휴천면,38580320,함양군
라마172459,0.000460583566149,127.69069864297026,35.70967786004485,POINT (1017249.9999999998 1745949.9999999995),서상면,38580380,함양군
라마254305,7.422742638643195e-05,127.78086249072564,35.570647896820816,POINT (1025449.9999999966 1730550.0000000007),지곡면,38580350,함양군
라마291377,0.0005336741715033,127.82195454140977,35.635463918913594,POINT (1029150.0000000002 1737750),안의면,38580360,함양군
라마184240,0.00037224239673,127.70346395571885,35.512195378224376,POINT (1018450.0000000007 1724049.999999999),함양읍,38580110,함양군
라마187253,0.000280565175807,127.70680235524904,35.52391134513124,POINT (1018749.9999999992 1725350.0000000005),함양읍,38580110,함양군
라마276378,0.0,127.8053910585828,35.63640869408001,POINT (1027649.9999999999 1737850),안의면,38580360,함양군
라마161485,0.0009356556026698,127.67859051205994,35.73313894316664,POINT (1016150 1748550),서상면,38580380,함양군
라마122321,0.0002097773740127,127.63521401685418,35.585325752980744,POINT (1012250.0000000002 1732150.0000000002),백전면,38580390,함양군
라마178262,0.001041538527206,127.69689571851576,35.53204289534349,POINT (1017850.0000000005 1726250),병곡면,38580400,함양군
라마227200,0.0010701418128005,127.7507712741528,35.47603961254943,POINT (1022749.9999999999 1720050.000000001),휴천면,38580320,함양군
라마254332,0.0,127.78094750735814,35.59499234533559,POINT (1025450.0000000006 1733250.000000001),지곡면,38580350,함양군
라마162141,0.0005772406156702,127.6790048696453,35.422968531839096,POINT (1016249.9999999999 1714149.9999999995),마천면,38580310,함양군
라마275258,0.0003767624230429,127.80387756418236,35.528214155202086,POINT (1027550.0000000001 1725850.0000000005),수동면,38580340,함양군
라마132274,0.0003063542660247,127.6461748866155,35.54293498788657,POINT (1013250 1727450.000000001),백전면,38580390,함양군
라마165261,0.001050706994659,127.68255399945042,35.531163792395255,POINT (1016550.0000000006 1726150.0000000002),병곡면,38580400,함양군
라마157427,0.0,127.6740535208728,35.68085063728576,POINT (1015750.0000000034 1742749.9999999998),서상면,38580380,함양군
라마288305,0.0002819427968527,127.81838390767686,35.57055464112289,POINT (1028850.0000000008 1730550),수동면,38580340,함양군
라마197270,0.0002499866584097,127.71787318026256,35.539220121473164,POINT (1019749.9999999988 1727049.9999999998),함양읍,38580110,함양군
라마138257,0.000843513174718,127.65276504352552,35.527598545522366,POINT (1013849.9999999994 1725750.0000000007),백전면,38580390,함양군
