노선아이디,노선명,기점노드아이디,종점노드아이디,기점정류장,종점정류장,지자체코드,지자체명
337000033,137,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000270,137,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000271,137,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000220,139,337000262,337001133,해남종합버스터미널,상공리,337,해남군
337000458,139,337000262,337001133,해남종합버스터미널,상공리,337,해남군
337000169,143,337000262,337000302,해남종합버스터미널,송평,337,해남군
337000170,143-1,337000302,337000864,송평,해남종합버스터미널,337,해남군
337000157,151,337000262,337000634,해남종합버스터미널,산두,337,해남군
337000164,151,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000395,151,337000262,337000634,해남종합버스터미널,산두,337,해남군
337000402,151,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000160,153,337000634,337000864,산두,해남종합버스터미널,337,해남군
337000398,153,337000634,337000864,산두,해남종합버스터미널,337,해남군
337000002,155,337001259,337000864,초송,해남종합버스터미널,337,해남군
337000240,155,337001259,337000864,초송,해남종합버스터미널,337,해남군
337000159,156,337000634,337000864,산두,해남종합버스터미널,337,해남군
337000397,156,337000634,337000864,산두,해남종합버스터미널,337,해남군
337000003,157,337000262,337001259,해남종합버스터미널,초송,337,해남군
337000241,157,337000262,337001259,해남종합버스터미널,초송,337,해남군
337000001,158,337000262,337001259,해남종합버스터미널,초송,337,해남군
337000239,158,337000262,337001259,해남종합버스터미널,초송,337,해남군
337000004,159,337001259,337000864,초송,해남종합버스터미널,337,해남군
337000242,159,337001259,337000864,초송,해남종합버스터미널,337,해남군
337000158,161,337000262,337000634,해남종합버스터미널,산두,337,해남군
337000396,161,337000262,337000634,해남종합버스터미널,산두,337,해남군
337000100,182,337000500,337000864,송계,해남종합버스터미널,337,해남군
337000338,182,337000500,337000864,송계,해남종합버스터미널,337,해남군
337000115,183,337000262,337001189,해남종합버스터미널,중정마을,337,해남군
337000353,183,337000262,337001189,해남종합버스터미널,중정마을,337,해남군
337000072,185,337000500,337000864,송계,해남종합버스터미널,337,해남군
337000310,185,337000500,337000864,송계,해남종합버스터미널,337,해남군
337000237,186,337000262,337000139,해남종합버스터미널,송계,337,해남군
337000475,186,337000262,337000139,해남종합버스터미널,송계,337,해남군
337000233,187,337000092,337000864,화산면사무소,해남종합버스터미널,337,해남군
337000471,187,337000092,337000864,화산면사무소,해남종합버스터미널,337,해남군
337000113,188,337000262,337001189,해남종합버스터미널,중정마을,337,해남군
337000351,188,337000262,337001189,해남종합버스터미널,중정마을,337,해남군
337000116,189,337001190,337000864,중정마을,해남종합버스터미널,337,해남군
337000354,189,337001190,337000864,중정마을,해남종합버스터미널,337,해남군
337000114,190,337000262,337000139,해남종합버스터미널,송계,337,해남군
337000352,190,337000262,337000139,해남종합버스터미널,송계,337,해남군
337000117,191,337000500,337000864,송계,해남종합버스터미널,337,해남군
337000355,191,337000500,337000864,송계,해남종합버스터미널,337,해남군
337000232,192,337000262,337000139,해남종합버스터미널,송계,337,해남군
337000470,192,337000262,337000139,해남종합버스터미널,송계,337,해남군
337000236,193,337000262,337001189,해남종합버스터미널,중정마을,337,해남군
337000474,193,337000262,337001189,해남종합버스터미널,중정마을,337,해남군
337000118,195,337001190,337000864,중정마을,해남종합버스터미널,337,해남군
337000356,195,337001190,337000864,중정마을,해남종합버스터미널,337,해남군
337000120,196,337000500,337000864,송계,해남종합버스터미널,337,해남군
337000358,196,337000500,337000864,송계,해남종합버스터미널,337,해남군
337000119,197,337001190,337000864,중정마을,해남종합버스터미널,337,해남군
337000357,197,337001190,337000864,중정마을,해남종합버스터미널,337,해남군
337000053,198,337000262,337000735,해남종합버스터미널,화산면사무소,337,해남군
337000291,198,337000262,337000735,해남종합버스터미널,화산면사무소,337,해남군
337000012,2,337000434,337000864,내동,해남종합버스터미널,337,해남군
337000013,2,337000434,337000864,내동,해남종합버스터미널,337,해남군
337000108,2,337000876,337000864,사구미,해남종합버스터미널,337,해남군
337000172,2,337000828,337000864,덕흥리,해남종합버스터미널,337,해남군
337000207,2,337000876,337000864,사구미,해남종합버스터미널,337,해남군
337000208,2,337000876,337000864,사구미,해남종합버스터미널,337,해남군
337000210,2,337000955,337000864,영전,해남종합버스터미널,337,해남군
337000221,2,337001134,337000864,상공리,해남종합버스터미널,337,해남군
337000250,2,337000434,337000864,내동,해남종합버스터미널,337,해남군
337000251,2,337000434,337000864,내동,해남종합버스터미널,337,해남군
337000346,2,337000876,337000864,사구미,해남종합버스터미널,337,해남군
337000410,2,337000828,337000864,덕흥리,해남종합버스터미널,337,해남군
337000445,2,337000876,337000864,사구미,해남종합버스터미널,337,해남군
337000446,2,337000876,337000864,사구미,해남종합버스터미널,337,해남군
337000448,2,337000955,337000864,영전,해남종합버스터미널,337,해남군
337000459,2,337001134,337000864,상공리,해남종합버스터미널,337,해남군
337000098,202,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000336,202,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000099,205,337000262,337001188,해남종합버스터미널,평호리,337,해남군
337000102,205,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000337,205,337000262,337001188,해남종합버스터미널,평호리,337,해남군
337000340,205,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000046,210,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000284,210,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000037,216,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000038,216,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000275,216,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000276,216,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000020,218,337000262,337000142,해남종합버스터미널,덕흥리,337,해남군
337000121,218,337000262,337000393,해남종합버스터미널,조산,337,해남군
337000258,218,337000262,337000142,해남종합버스터미널,덕흥리,337,해남군
337000359,218,337000262,337000393,해남종합버스터미널,조산,337,해남군
337000171,219,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000409,219,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000122,221,337000263,337000864,조산,해남종합버스터미널,337,해남군
337000209,221,337000828,337000864,덕흥리,해남종합버스터미널,337,해남군
337000360,221,337000263,337000864,조산,해남종합버스터미널,337,해남군
337000447,221,337000828,337000864,덕흥리,해남종합버스터미널,337,해남군
337000089,233,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000091,233,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000092,233,337000262,337001213,해남종합버스터미널,산정정류소,337,해남군
337000212,233,337000262,337000388,해남종합버스터미널,내장마을,337,해남군
337000327,233,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000329,233,337000262,337000864,해남종합버스터미널,해남종합버스터미널,337,해남군
337000330,233,337000262,337001213,해남종합버스터미널,산정정류소,337,해남군
337000450,233,337000262,337000388,해남종합버스터미널,내장마을,337,해남군
337000229,237,337000068,337001212,내장마을,산정정류소,337,해남군
337000467,237,337000068,337001212,내장마을,산정정류소,337,해남군
337000238,239,337000262,337001212,해남종합버스터미널,산정정류소,337,해남군
337000476,239,337000262,337001212,해남종합버스터미널,산정정류소,337,해남군
337000096,250,337000769,337000864,송호리,해남종합버스터미널,337,해남군
337000334,250,337000769,337000864,송호리,해남종합버스터미널,337,해남군
337000228,251,337001213,337000864,산정정류소,해남종합버스터미널,337,해남군
337000466,251,337001213,337000864,산정정류소,해남종합버스터미널,337,해남군
337000230,252,337001213,337000324,산정정류소,송호리,337,해남군
337000231,252,337001213,337001213,산정정류소,산정정류소,337,해남군
337000468,252,337001213,337000324,산정정류소,송호리,337,해남군
337000469,252,337001213,337001213,산정정류소,산정정류소,337,해남군
337000222,253,337001213,337000388,산정정류소,내장마을,337,해남군
337000223,253,337001212,337000388,산정정류소,내장마을,337,해남군
337000460,253,337001213,337000388,산정정류소,내장마을,337,해남군
337000461,253,337001212,337000388,산정정류소,내장마을,337,해남군
337000095,255,337000068,337000864,내장마을,해남종합버스터미널,337,해남군
337000225,255,337000068,337001213,내장마을,산정정류소,337,해남군
337000226,255,337000068,337001213,내장마을,산정정류소,337,해남군
337000227,255,337001213,337000864,산정정류소,해남종합버스터미널,337,해남군
337000333,255,337000068,337000864,내장마을,해남종합버스터미널,337,해남군
337000463,255,337000068,337001213,내장마을,산정정류소,337,해남군
337000464,255,337000068,337001213,내장마을,산정정류소,337,해남군
337000465,255,337001213,337000864,산정정류소,해남종합버스터미널,337,해남군
337000094,256,337001213,337000864,산정정류소,해남종합버스터미널,337,해남군
337000332,256,337001213,337000864,산정정류소,해남종합버스터미널,337,해남군
337000191,258,337001193,337001212,월송,산정정류소,337,해남군
337000429,258,337001193,337001212,월송,산정정류소,337,해남군
337000224,259,337001212,337001213,산정정류소,산정정류소,337,해남군
